ID,Name,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
183714,S. Terodde,64,29,74,54,79,56,73,77,0,38,63,81,0,0,0,0,0,0,80,0,65,0,71,0,71,ST,77,76,64,79,0,74,68,0,84,58,77
178091,S. Okaka,67,27,73,57,74,47,75,71,0,58,75,74,0,0,0,0,0,0,84,0,76,0,69,0,68,ST,77,71,71,81,0,77,73,0,93,62,67
164029,Charles,65,33,66,92,80,68,85,78,0,78,74,78,0,0,0,0,0,0,74,0,92,0,73,0,61,ST,77,79,60,83,0,64,64,0,71,55,84
213955,S. Azmoun,83,22,67,77,75,77,75,73,0,66,74,78,0,0,0,0,0,0,84,0,90,0,76,0,55,ST,77,74,69,75,0,82,58,0,72,60,69
224458,Diogo Jota,83,20,72,87,80,78,82,80,0,74,84,73,0,0,0,0,0,0,68,0,66,0,75,0,61,ST,77,80,69,76,0,80,78,0,65,74,69
183518,Rui Fonte,70,27,73,75,80,64,78,68,0,76,76,76,0,0,0,0,0,0,75,0,84,0,69,0,74,ST,77,75,75,78,0,71,81,0,72,68,76
173030,O. Trejo,67,29,70,81,70,76,80,74,0,74,82,72,0,0,0,0,0,0,66,0,61,0,68,0,70,ST,77,71,78,73,0,74,84,0,69,79,72
226537,V. Janssen,68,23,78,64,79,69,75,74,0,54,68,80,0,0,0,0,0,0,73,0,75,0,68,0,81,ST,77,75,75,83,0,72,76,0,80,58,66
234236,P. Schick,75,21,59,83,78,68,80,79,0,78,80,79,0,0,0,0,0,0,74,0,69,0,73,0,58,ST,77,74,74,72,0,77,68,0,71,73,67
147006,Diego Castro,69,34,65,72,80,82,80,81,0,81,82,72,0,0,0,0,0,0,55,0,69,0,73,0,89,CF,76,80,69,73,0,67,57,0,55,76,68
202061,J. Kurtić,68,28,78,65,75,62,76,76,0,68,71,60,0,0,0,0,0,0,71,0,67,0,77,0,65,CF,76,74,79,82,0,68,78,0,86,72,69
230502,Dênildo Stein,73,29,57,62,72,56,75,65,0,62,76,78,0,0,0,0,0,0,77,0,55,0,73,0,64,CF,76,79,62,76,0,78,61,0,69,65,77
160145,W. Mansila,73,29,57,62,72,56,75,65,0,62,76,78,0,0,0,0,0,0,77,0,55,0,73,0,64,CF,76,79,62,76,0,78,61,0,69,65,77
212125,L. Marković,89,23,41,88,73,79,81,76,0,79,83,66,0,0,0,0,0,0,58,0,66,0,60,0,70,CF,76,73,71,65,0,91,61,0,55,71,68
190919,F. Montero,72,29,52,86,77,84,79,75,0,86,76,75,0,0,0,0,0,0,75,0,73,0,75,0,77,CF,76,74,67,80,0,72,74,0,58,71,79
197117,I. Fetfatzidis,90,26,50,91,68,91,82,61,0,68,78,63,0,0,0,0,0,0,25,0,43,0,67,0,65,CF,76,71,77,64,0,78,78,0,47,74,64
169216,S. Long,84,30,80,73,77,73,75,70,0,54,73,73,0,0,0,0,0,0,75,0,93,0,67,0,72,ST,76,77,62,76,0,82,80,0,78,63,70
204289,S. Berahino,82,23,47,73,79,71,77,70,0,63,76,80,0,0,0,0,0,0,67,0,62,0,68,0,73,ST,76,71,62,81,0,77,64,0,64,54,68
161793,Agirretxe,41,30,59,68,82,51,77,75,0,75,71,80,0,0,0,0,0,0,85,0,76,0,66,0,64,ST,76,80,69,76,0,44,36,0,81,63,81
195586,A. Finnbogason,67,28,64,67,85,71,72,83,0,56,75,80,0,0,0,0,0,0,62,0,66,0,77,0,85,ST,76,80,71,76,0,68,73,0,75,72,79
176137,J. Vossen,62,28,64,74,82,73,73,75,0,72,68,80,0,0,0,0,0,0,72,0,71,0,76,0,78,ST,76,78,74,79,0,59,85,0,60,73,83
195859,D. Ings,83,24,60,77,79,79,76,70,0,57,77,77,0,0,0,0,0,0,71,0,81,0,67,0,68,ST,76,74,69,74,0,82,75,0,73,68,66
192537,M. Lestienne,85,25,71,84,72,85,75,78,0,72,81,73,0,0,0,0,0,0,47,0,73,0,70,0,69,ST,76,71,75,71,0,84,91,0,36,72,69
183580,N. Petersen,58,28,60,64,83,56,69,82,0,54,63,81,0,0,0,0,0,0,82,0,66,0,62,0,72,ST,76,80,63,78,0,63,68,0,75,58,79
179746,S. Vokes,57,27,80,53,78,57,77,75,0,61,71,78,0,0,0,0,0,0,81,0,86,0,71,0,79,ST,76,74,68,80,0,59,79,0,86,70,70
189225,B. Fornaroli,80,29,65,79,80,80,76,80,0,73,74,78,0,0,0,0,0,0,66,0,70,0,63,0,74,ST,76,76,68,74,0,77,73,0,76,70,71
137262,S. Kießling,55,33,79,39,79,44,70,78,0,66,65,79,0,0,0,0,0,0,86,0,80,0,70,0,81,ST,76,77,73,79,0,53,66,0,81,71,78
212023,R. Berić,66,26,65,61,83,65,74,71,0,65,69,83,0,0,0,0,0,0,71,0,72,0,66,0,71,ST,76,70,72,75,0,67,73,0,76,70,69
193338,M. Destro,73,26,60,73,84,76,76,76,0,68,74,80,0,0,0,0,0,0,76,0,82,0,60,0,69,ST,76,68,68,74,0,77,68,0,68,58,70
215103,E. Puch,86,30,51,87,76,85,77,53,0,58,75,77,0,0,0,0,0,0,35,0,65,0,65,0,70,ST,76,74,71,72,0,81,77,0,59,70,49
169792,J. Rodriguez,76,27,41,75,80,64,75,75,0,69,77,77,0,0,0,0,0,0,76,0,81,0,72,0,71,ST,76,77,75,74,0,78,76,0,71,69,74
226378,R. Ábila,69,27,76,65,80,76,76,70,0,52,68,80,0,0,0,0,0,0,74,0,63,0,57,0,74,ST,76,73,60,83,0,68,68,0,84,51,72
201549,N. Nikolić,73,29,52,68,85,72,72,73,0,71,67,81,0,0,0,0,0,0,71,0,73,0,66,0,73,ST,76,71,61,74,0,75,75,0,80,65,68
158543,O. Peralta,69,33,78,77,80,64,75,80,0,66,72,77,0,0,0,0,0,0,74,0,81,0,68,0,73,ST,76,75,70,73,0,72,78,0,77,69,74
186961,A. Paloschi,77,27,83,78,82,71,76,77,0,70,69,79,0,0,0,0,0,0,77,0,90,0,41,0,79,ST,76,74,66,73,0,75,72,0,78,59,77
186200,F. Borini,77,26,70,78,78,64,75,74,0,65,77,76,0,0,0,0,0,0,75,0,71,0,66,0,81,ST,76,77,75,76,0,77,73,0,66,71,75
188506,R. Meggiorini,76,31,45,78,80,74,78,78,0,70,76,76,0,0,0,0,0,0,73,0,76,0,60,0,73,ST,76,76,72,70,0,76,74,0,78,74,70
189795,Éder,76,29,83,75,75,61,72,76,0,67,75,75,0,0,0,0,0,0,73,0,74,0,74,0,73,ST,76,75,70,81,0,76,76,0,83,70,72
211302,G. Lapadula,82,27,78,85,79,78,77,72,0,68,75,80,0,0,0,0,0,0,78,0,78,0,58,0,72,ST,76,72,68,70,0,85,74,0,61,61,76
228717,Y. Mutō,79,24,50,78,80,79,77,76,0,65,81,79,0,0,0,0,0,0,67,0,75,0,68,0,56,ST,76,80,76,73,0,77,79,0,50,70,74
176237,J. Altidore,68,27,85,69,76,51,70,71,0,66,70,76,0,0,0,0,0,0,76,0,75,0,66,0,75,ST,76,70,68,81,0,75,77,0,90,72,69
189805,L. de Jong,50,26,42,60,81,57,73,72,0,63,64,75,0,0,0,0,0,0,90,0,80,0,69,0,60,ST,76,74,74,80,0,59,75,0,79,70,76
197231,K. Babacar,73,24,58,71,77,60,76,70,0,64,72,79,0,0,0,0,0,0,74,0,76,0,62,0,70,ST,76,70,64,82,0,78,69,0,80,48,76
224883,S. Mounié,75,22,78,63,76,54,72,67,0,52,64,77,0,0,0,0,0,0,84,0,82,0,65,0,65,ST,76,70,66,78,0,74,72,0,87,61,69
207732,Roger,79,26,65,79,81,76,76,70,0,41,73,75,0,0,0,0,0,0,69,0,75,0,68,0,76,ST,76,72,68,80,0,82,75,0,72,64,78
224116,Dyego Sousa,63,27,80,53,78,47,76,67,0,38,74,76,0,0,0,0,0,0,83,0,74,0,71,0,70,ST,76,75,64,81,0,58,66,0,83,53,68
177528,A. Matri,68,32,50,72,84,66,74,78,0,65,68,78,0,0,0,0,0,0,80,0,85,0,58,0,70,ST,76,74,67,76,0,69,68,0,78,60,77
212350,L. Diony,80,24,72,69,75,71,76,78,0,50,76,78,0,0,0,0,0,0,70,0,71,0,70,0,68,ST,76,69,69,80,0,78,73,0,78,68,66
212878,N. Castillo,68,24,67,62,78,79,75,72,0,59,68,79,0,0,0,0,0,0,77,0,79,0,70,0,86,ST,76,74,65,78,0,64,69,0,88,58,69
137361,G. Pazzini,66,32,70,72,86,78,74,78,0,63,67,82,0,0,0,0,0,0,90,0,93,0,40,0,82,ST,76,70,65,68,0,66,56,0,66,58,80
161938,M. Boselli,62,32,70,60,80,54,75,72,0,60,69,81,0,0,0,0,0,0,84,0,78,0,66,0,75,ST,76,74,70,74,0,60,67,0,81,65,65
165531,I. Sosa,91,30,67,83,75,68,75,75,0,70,75,75,0,0,0,0,0,0,71,0,68,0,70,0,60,ST,76,70,75,76,0,89,75,0,70,70,56
152997,D. Cvitanich,70,33,66,71,82,77,78,72,0,67,71,78,0,0,0,0,0,0,79,0,82,0,68,0,77,ST,76,71,68,74,0,66,65,0,73,71,68
207791,Y. Poulsen,85,23,83,75,76,55,73,67,0,70,76,68,0,0,0,0,0,0,78,0,82,0,58,0,59,ST,76,77,71,69,0,86,85,0,78,61,68
213432,F. Ferreyra,70,26,48,74,75,68,76,76,0,46,69,78,0,0,0,0,0,0,78,0,73,0,76,0,70,ST,76,76,67,75,0,74,72,0,73,62,68
211899,F. Niederlechner,72,26,80,68,77,59,68,69,0,59,71,79,0,0,0,0,0,0,69,0,65,0,72,0,66,ST,76,74,68,81,0,77,80,0,81,63,73
193983,A. Delort,74,25,70,71,75,72,73,73,0,41,73,78,0,0,0,0,0,0,73,0,72,0,74,0,71,ST,76,69,73,82,0,78,75,0,80,68,76
187075,D. Moreno,74,31,52,74,77,69,76,78,0,75,73,78,0,0,0,0,0,0,69,0,51,0,77,0,80,ST,76,81,69,81,0,71,76,0,67,70,79
221639,Mariano,79,23,69,79,75,72,72,66,0,77,71,80,0,0,0,0,0,0,73,0,92,0,78,0,68,ST,76,70,64,85,0,76,73,0,71,58,66
226766,Daniel Podence,92,21,65,93,76,94,80,78,0,71,84,66,0,0,0,0,0,0,42,0,66,0,57,0,63,ST,76,81,69,65,0,87,70,0,31,74,57
196073,E. Paredes,69,36,55,70,80,68,76,70,0,69,73,80,0,0,0,0,0,0,70,0,72,0,71,0,78,ST,76,74,69,74,0,68,76,0,81,69,66
204538,R. Ruidíaz,79,26,62,82,80,79,74,75,0,66,76,80,0,0,0,0,0,0,74,0,74,0,73,0,67,ST,76,68,66,76,0,85,75,0,46,65,71
204555,R. Álvarez,63,29,63,73,72,56,79,73,0,78,79,68,0,0,0,0,0,0,64,0,74,0,75,0,63,CF,75,75,76,75,0,66,69,0,75,72,73
235805,F. Chiesa,82,19,48,85,74,79,80,68,0,57,80,66,0,0,0,0,0,0,44,0,53,0,66,0,61,CF,75,70,74,76,0,81,76,0,55,66,58
209723,M. Britos,83,28,50,85,75,84,73,68,0,69,74,72,0,0,0,0,0,0,78,0,92,0,65,0,69,CF,75,71,69,74,0,83,81,0,64,70,69
206655,E. Vargas,84,27,60,86,76,82,78,73,0,72,81,75,0,0,0,0,0,0,55,0,78,0,73,0,70,CF,75,77,72,77,0,74,76,0,58,73,81
230463,Simão Acunha,83,29,48,79,67,74,72,71,0,87,75,66,0,0,0,0,0,0,60,0,64,0,72,0,67,CF,75,76,77,71,0,77,73,0,64,76,67
160593,T. Kalachev,74,36,76,71,71,83,76,69,0,78,75,71,0,0,0,0,0,0,46,0,70,0,73,0,71,CF,75,71,77,70,0,69,68,0,56,74,60
220253,Munir,78,21,36,78,75,78,80,65,0,60,81,76,0,0,0,0,0,0,69,0,63,0,73,0,66,CF,75,68,73,72,0,84,58,0,63,59,71
192930,A. Pulido,83,26,46,80,78,66,72,71,0,64,75,75,0,0,0,0,0,0,68,0,77,0,69,0,70,CF,75,70,65,72,0,84,74,0,74,60,66
194728,I. Belfodil,60,25,74,59,75,39,78,73,0,74,77,74,0,0,0,0,0,0,76,0,72,0,67,0,66,CF,75,70,72,77,0,70,81,0,85,73,68
179972,E. Derdiyok,38,29,46,52,80,46,73,70,0,60,68,77,0,0,0,0,0,0,83,0,70,0,71,0,67,ST,75,70,71,78,0,44,54,0,90,70,79
189196,Caiuby,78,28,73,74,69,66,74,61,0,68,75,71,0,0,0,0,0,0,80,0,91,0,67,0,61,ST,75,73,72,76,0,87,79,0,78,73,54
51730,M. Maccarone,68,37,51,69,80,75,79,79,0,73,75,80,0,0,0,0,0,0,60,0,65,0,76,0,75,ST,75,72,69,78,0,69,54,0,70,65,76
193554,D. Sakho,72,27,67,70,77,60,73,69,0,53,72,76,0,0,0,0,0,0,76,0,80,0,64,0,73,ST,75,74,62,72,0,73,60,0,79,56,70
205855,M. Livaja,72,23,88,62,74,61,74,72,0,59,71,76,0,0,0,0,0,0,73,0,78,0,62,0,62,ST,75,75,69,80,0,76,68,0,77,69,67
186405,F. Di Santo,66,28,76,66,74,59,76,73,0,70,75,74,0,0,0,0,0,0,72,0,61,0,72,0,75,ST,75,74,70,77,0,77,69,0,77,67,80
173608,Joselu,61,27,57,67,78,53,76,65,0,76,74,75,0,0,0,0,0,0,80,0,64,0,71,0,72,ST,75,74,70,77,0,63,68,0,71,68,75
202539,L. Griffiths,82,26,63,79,75,76,70,71,0,74,72,75,0,0,0,0,0,0,71,0,91,0,75,0,68,ST,75,70,69,81,0,82,79,0,68,69,65
219455,J. Calleri,73,23,65,73,78,79,75,73,0,57,74,73,0,0,0,0,0,0,77,0,81,0,69,0,62,ST,75,77,66,77,0,75,70,0,70,67,71
180287,D. Damjanović,69,35,70,70,76,63,71,62,0,63,67,79,0,0,0,0,0,0,78,0,77,0,71,0,72,ST,75,75,67,77,0,65,68,0,82,72,74
215107,H. Villalba,92,22,68,89,74,89,76,69,0,66,77,74,0,0,0,0,0,0,60,0,54,0,74,0,60,ST,75,71,67,81,0,90,79,0,50,70,70
188484,A. Hernández,85,26,59,81,74,68,73,74,0,77,74,73,0,0,0,0,0,0,73,0,73,0,68,0,77,ST,75,74,67,73,0,82,69,0,76,57,72
230469,Ailton Guevara,70,25,65,78,76,75,75,75,0,81,74,75,0,0,0,0,0,0,68,0,73,0,75,0,68,ST,75,72,72,70,0,70,73,0,57,76,63
190024,Fernandão,46,30,78,49,78,37,73,67,0,51,65,76,0,0,0,0,0,0,82,0,39,0,62,0,83,ST,75,75,64,85,0,52,63,0,90,55,77
210259,A. Hassan,59,24,79,59,76,45,72,76,0,66,70,78,0,0,0,0,0,0,81,0,54,0,69,0,79,ST,75,70,63,80,0,59,72,0,87,59,77
183389,G. Sio,78,28,77,81,74,74,75,69,0,73,74,75,0,0,0,0,0,0,70,0,70,0,74,0,72,ST,75,71,73,76,0,85,78,0,73,73,72
179551,O. Kamara,74,27,72,72,79,70,77,74,0,61,66,78,0,0,0,0,0,0,68,0,75,0,64,0,71,ST,75,75,63,73,0,78,76,0,77,59,77
204385,S. García,74,26,82,64,78,66,71,72,0,67,72,78,0,0,0,0,0,0,73,0,72,0,71,0,71,ST,75,66,63,78,0,71,74,0,75,64,68
230498,Luimo Boas Santos,68,29,43,78,77,69,76,73,0,79,71,75,0,0,0,0,0,0,73,0,82,0,74,0,74,ST,75,79,65,75,0,77,64,0,67,64,76
205670,D. Gayle,85,26,46,83,78,80,71,76,0,54,70,79,0,0,0,0,0,0,68,0,71,0,72,0,73,ST,75,74,62,73,0,82,66,0,62,34,68
230507,Nicholas Aldair,59,25,67,63,72,60,75,83,0,63,72,75,0,0,0,0,0,0,72,0,69,0,73,0,74,ST,75,72,74,78,0,77,83,0,77,69,74
210031,Bruno Moreira,61,29,72,58,77,56,72,70,0,40,68,79,0,0,0,0,0,0,82,0,69,0,60,0,67,ST,75,72,68,78,0,61,69,0,76,53,75
164464,B. Wright,73,32,65,74,82,78,70,77,0,61,67,82,0,0,0,0,0,0,65,0,76,0,67,0,67,ST,75,82,62,75,0,73,75,0,65,64,71
196978,C. Wilson,92,25,73,78,77,77,75,78,0,62,73,79,0,0,0,0,0,0,62,0,66,0,64,0,75,ST,75,70,70,69,0,89,75,0,78,71,65
160114,J. Landiso,70,25,65,78,76,75,75,75,0,81,74,75,0,0,0,0,0,0,68,0,73,0,75,0,68,ST,75,72,72,70,0,70,73,0,57,76,63
213620,F. Mora,86,23,39,76,75,71,73,68,0,55,72,78,0,0,0,0,0,0,71,0,81,0,69,0,68,ST,75,67,66,75,0,79,70,0,70,57,66
157301,R. Babel,83,30,58,77,71,74,78,75,0,70,82,66,0,0,0,0,0,0,69,0,81,0,79,0,70,ST,75,71,71,85,0,79,66,0,75,67,67
192123,C. Wood,70,25,74,62,77,55,69,72,0,63,66,77,0,0,0,0,0,0,75,0,68,0,71,0,77,ST,75,69,65,80,0,72,76,0,86,50,66
157310,S. Marveaux,79,31,63,80,57,84,77,76,0,74,75,70,0,0,0,0,0,0,55,0,63,0,72,0,73,ST,75,72,77,77,0,65,72,0,58,77,72
181375,M. Martins,64,30,71,67,79,58,71,72,0,57,70,77,0,0,0,0,0,0,75,0,70,0,71,0,76,ST,75,70,69,80,0,61,66,0,79,65,71
228737,G. Rivas,67,28,52,57,72,62,75,58,0,60,67,82,0,0,0,0,0,0,80,0,71,0,65,0,73,ST,75,58,60,83,0,71,67,0,81,54,70
199559,R. Inglese,49,25,40,54,78,55,76,74,0,68,66,78,0,0,0,0,0,0,80,0,83,0,68,0,72,ST,75,70,65,78,0,68,69,0,86,42,70
211591,M. Dembélé,78,20,50,77,75,64,76,74,0,53,73,77,0,0,0,0,0,0,73,0,81,0,62,0,82,ST,75,68,69,75,0,83,67,0,80,62,67
184457,R. van Wolfswinkel,65,28,51,62,82,71,74,71,0,73,70,78,0,0,0,0,0,0,74,0,71,0,68,0,80,ST,75,75,68,69,0,62,66,0,74,69,77
188042,M. Suárez,70,29,33,74,77,70,75,75,0,73,74,70,0,0,0,0,0,0,62,0,67,0,73,0,68,ST,75,75,74,72,0,68,47,0,63,74,74
160141,A. Cambrillo,68,29,43,78,77,69,76,73,0,79,71,75,0,0,0,0,0,0,73,0,82,0,74,0,74,ST,75,79,65,75,0,77,64,0,67,64,76
160148,L. Lereas,59,25,67,63,72,60,75,83,0,63,72,75,0,0,0,0,0,0,72,0,69,0,73,0,74,ST,75,72,74,78,0,77,83,0,77,69,74
208022,I. Ezekiel,94,23,48,87,75,91,67,73,0,64,72,77,0,0,0,0,0,0,69,0,93,0,67,0,63,ST,75,79,67,76,0,90,75,0,62,66,74
217242,Y. Kubo,82,23,41,85,75,78,76,79,0,67,78,77,0,0,0,0,0,0,51,0,54,0,68,0,67,ST,75,72,72,70,0,83,68,0,56,71,58
176794,O. Toivonen,51,30,63,64,75,52,76,76,0,73,74,77,0,0,0,0,0,0,74,0,58,0,77,0,71,ST,75,75,76,77,0,54,77,0,79,77,75
186524,F. Đorđević,68,29,74,65,77,64,72,74,0,59,68,76,0,0,0,0,0,0,80,0,76,0,62,0,70,ST,75,74,66,80,0,68,68,0,78,62,74
201379,Samu García,77,27,48,75,74,69,75,72,0,80,74,69,0,0,0,0,0,0,63,0,59,0,64,0,63,ST,75,73,73,73,0,78,65,0,66,76,61
215716,A. Mitrović,52,22,89,61,77,48,71,76,0,39,68,76,0,0,0,0,0,0,84,0,81,0,66,0,64,ST,75,73,64,80,0,64,67,0,84,65,82
192678,Kike García,66,27,71,65,77,56,76,63,0,42,71,77,0,0,0,0,0,0,78,0,74,0,62,0,70,ST,75,64,68,77,0,74,72,0,79,65,75
169386,S. Floccari,64,35,48,67,79,70,74,76,0,66,72,81,0,0,0,0,0,0,76,0,83,0,68,0,72,ST,75,68,68,76,0,68,68,0,75,60,66
200875,E. Gigliotti,52,30,73,67,82,60,77,71,0,59,61,78,0,0,0,0,0,0,78,0,75,0,63,0,71,ST,75,74,67,75,0,61,71,0,78,68,73
189099,J. Kodjia,84,27,59,83,80,68,72,65,0,56,77,76,0,0,0,0,0,0,72,0,83,0,64,0,71,ST,75,68,64,74,0,83,76,0,77,55,62
232883,G. Shibasaki,73,25,62,78,65,77,77,75,0,59,74,66,0,0,0,0,0,0,56,0,67,0,62,0,71,ST,75,76,78,64,0,70,77,0,60,80,61
225719,K. Iheanacho,84,20,56,78,79,68,75,72,0,67,73,79,0,0,0,0,0,0,60,0,58,0,66,0,74,ST,75,70,66,76,0,84,68,0,74,65,69
202428,B. Wood,86,24,60,75,71,76,73,67,0,67,75,77,0,0,0,0,0,0,70,0,83,0,64,0,72,ST,75,71,66,76,0,85,73,0,78,38,75
192445,D. Ginczek,63,26,80,53,75,53,72,70,0,40,69,76,0,0,0,0,0,0,77,0,64,0,65,0,73,ST,75,70,63,83,0,71,60,0,90,58,73
220355,Alex Alegría,54,24,53,66,78,47,74,68,0,66,71,78,0,0,0,0,0,0,78,0,69,0,68,0,59,ST,75,76,62,74,0,65,61,0,79,48,80
208339,O. Niasse,81,27,56,71,75,67,70,67,0,63,73,75,0,0,0,0,0,0,74,0,70,0,71,0,67,ST,75,70,64,76,0,74,75,0,77,63,74
220883,R. Borré,81,21,58,82,77,82,74,72,0,82,77,77,0,0,0,0,0,0,74,0,76,0,76,0,66,ST,75,69,68,72,0,80,62,0,58,65,72
184789,A. Szalai,46,29,74,62,76,58,74,75,0,58,70,74,0,0,0,0,0,0,83,0,64,0,64,0,76,ST,75,76,72,82,0,49,66,0,87,65,68
224218,F. Kamano,90,21,59,78,72,78,75,68,0,57,80,74,0,0,0,0,0,0,49,0,55,0,71,0,62,ST,75,66,67,74,0,90,66,0,64,67,65
237303,O. Kharbin,79,23,63,83,73,70,71,65,0,64,69,80,0,0,0,0,0,0,77,0,71,0,71,0,65,ST,75,70,62,77,0,78,64,0,71,62,75
203774,Welthon,84,25,68,76,75,70,74,68,0,81,77,76,0,0,0,0,0,0,70,0,75,0,65,0,69,ST,75,75,65,75,0,82,78,0,73,67,72
224254,C. Pavón,90,21,56,91,70,81,74,70,0,71,78,72,0,0,0,0,0,0,45,0,59,0,83,0,59,ST,75,66,76,82,0,86,78,0,45,66,58
189757,A. Prijović,74,27,63,54,75,51,75,75,0,52,70,77,0,0,0,0,0,0,80,0,66,0,63,0,66,CF,74,70,61,67,0,72,75,0,84,55,62
208451,R. Quaison,79,23,54,72,70,75,77,64,0,62,77,61,0,0,0,0,0,0,49,0,55,0,71,0,59,CF,74,69,75,65,0,78,77,0,74,71,66
230497,Erick Gameira,82,25,44,81,71,77,71,77,0,55,73,74,0,0,0,0,0,0,73,0,56,0,71,0,72,CF,74,77,61,70,0,83,59,0,66,55,76
160140,M. Meñarez,82,25,44,81,71,77,71,77,0,55,73,74,0,0,0,0,0,0,73,0,56,0,71,0,72,CF,74,77,61,70,0,83,59,0,66,55,76
201363,Ryder,76,24,56,77,77,76,79,69,0,68,79,71,0,0,0,0,0,0,76,0,86,0,66,0,65,CF,74,68,70,70,0,79,69,0,66,60,68
188616,M. Sau,89,29,38,93,83,95,76,78,0,79,79,75,0,0,0,0,0,0,49,0,73,0,65,0,76,CF,74,80,73,68,0,91,76,0,52,74,77
195038,F. Kainz,85,24,37,87,68,83,76,63,0,62,80,67,0,0,0,0,0,0,43,0,70,0,65,0,58,CF,74,65,73,64,0,85,72,0,55,67,55
202223,J. Meram,85,28,69,87,72,64,70,75,0,78,82,73,0,0,0,0,0,0,57,0,63,0,71,0,61,CF,74,74,71,77,0,67,78,0,64,73,61
198145,S. Araujo,74,25,32,74,81,71,83,66,0,81,75,71,0,0,0,0,0,0,60,0,49,0,72,0,69,ST,74,80,70,69,0,74,71,0,62,68,71
210947,N. Karelis,73,25,72,73,76,78,72,69,0,61,71,78,0,0,0,0,0,0,61,0,74,0,71,0,67,ST,74,71,68,77,0,73,55,0,74,62,75
198150,Guerrero,68,26,80,64,76,71,70,81,0,66,66,75,0,0,0,0,0,0,75,0,69,0,62,0,69,ST,74,75,70,78,0,72,72,0,62,64,74
157707,B. Berisha,75,31,90,80,80,77,70,73,0,60,71,75,0,0,0,0,0,0,73,0,86,0,52,0,69,ST,74,74,66,72,0,73,75,0,81,69,63
220685,Léo Bonatini,72,23,67,69,73,60,75,73,0,69,72,76,0,0,0,0,0,0,70,0,72,0,74,0,71,ST,74,70,61,79,0,72,67,0,77,61,70
189975,Y. Seleznyov,64,31,79,57,78,49,68,56,0,56,64,75,0,0,0,0,0,0,82,0,66,0,74,0,80,ST,74,75,66,79,0,54,77,0,81,56,64
189723,S. Armenteros,70,27,43,67,75,75,73,75,0,65,77,74,0,0,0,0,0,0,69,0,73,0,66,0,68,ST,74,73,66,74,0,65,64,0,79,62,75
210463,D. Machís,90,24,72,84,65,89,75,72,0,65,84,70,0,0,0,0,0,0,47,0,79,0,69,0,62,ST,74,68,67,81,0,89,73,0,57,66,57
215334,G. Carrillo,62,26,72,66,77,63,74,70,0,46,70,76,0,0,0,0,0,0,76,0,69,0,71,0,77,ST,74,70,62,74,0,63,72,0,82,59,75
187942,R. Gestede,63,28,66,57,74,52,71,46,0,50,65,73,0,0,0,0,0,0,84,0,81,0,68,0,66,ST,74,64,61,76,0,74,74,0,90,42,67
211239,C. Jean,87,21,55,91,77,81,72,68,0,66,75,76,0,0,0,0,0,0,64,0,40,0,69,0,64,ST,74,71,71,79,0,89,67,0,43,69,72
212267,Ivan Cavaleiro,83,23,68,76,71,74,76,62,0,69,76,67,0,0,0,0,0,0,61,0,51,0,62,0,72,ST,74,71,68,77,0,88,67,0,69,68,62
221740,E. Crivelli,53,22,87,65,77,42,72,68,0,59,67,75,0,0,0,0,0,0,76,0,74,0,62,0,62,ST,74,74,73,75,0,67,72,0,84,64,63
198196,P. Lasogga,47,25,85,41,77,39,66,76,0,65,64,81,0,0,0,0,0,0,83,0,77,0,74,0,79,ST,74,74,43,85,0,48,58,0,90,56,76
171828,I. Scocco,78,32,71,75,78,79,78,72,0,81,77,73,0,0,0,0,0,0,51,0,69,0,77,0,71,ST,74,72,69,79,0,77,67,0,67,71,79
193077,D. Falcinelli,74,26,45,71,77,63,71,74,0,45,70,78,0,0,0,0,0,0,71,0,70,0,66,0,65,ST,74,73,64,70,0,72,69,0,75,58,65
138806,M. López,48,33,63,53,81,53,76,75,0,70,72,79,0,0,0,0,0,0,78,0,63,0,60,0,73,ST,74,70,70,76,0,38,41,0,84,65,74
166710,I. Maksimov,68,30,59,68,75,68,78,68,0,44,74,71,0,0,0,0,0,0,56,0,59,0,74,0,50,ST,74,73,71,70,0,48,67,0,69,78,43
51257,P. Crouch,31,36,68,55,82,28,77,76,0,57,64,76,0,0,0,0,0,0,81,0,31,0,70,0,74,ST,74,82,75,74,0,34,66,0,74,74,80
207679,F. Pereyra,78,29,58,77,71,79,77,69,0,72,76,73,0,0,0,0,0,0,65,0,69,0,68,0,62,ST,74,73,69,74,0,79,73,0,46,72,64
169281,S. Gakpé,89,30,41,87,76,83,76,55,0,59,76,67,0,0,0,0,0,0,69,0,73,0,73,0,65,ST,74,65,72,78,0,89,71,0,61,65,67
202052,B. Afobe,82,24,60,70,78,69,73,70,0,68,71,77,0,0,0,0,0,0,66,0,77,0,67,0,72,ST,74,68,67,68,0,79,71,0,76,65,70
195912,Suk Hyun Jun,62,26,78,60,74,46,76,68,0,68,75,72,0,0,0,0,0,0,73,0,67,0,73,0,61,ST,74,68,59,85,0,65,77,0,82,58,68
