Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
R. Inglese,199559,77,ST,26,51,40,54,78,55,76,74,0,68,68,78,0,0,0,0,0,0,90,0,83,0,68,0,72,72,65,78,0,69,66,0,85,42,70
G. Murray,172937,77,ST,34,34,79,52,88,71,74,81,0,57,65,83,0,0,0,0,0,0,85,0,84,0,64,0,80,84,69,78,0,34,55,0,77,70,74
N. Castillo,212878,77,ST,25,70,78,62,78,75,76,74,0,67,68,80,0,0,0,0,0,0,77,0,82,0,72,0,86,74,65,82,0,68,69,0,88,58,69
D. Origi,213135,77,ST,23,76,69,72,78,64,74,72,0,54,76,75,0,0,0,0,0,0,73,0,73,0,69,0,65,76,74,79,0,79,65,0,76,69,69
D. Selke,212626,77,ST,23,71,82,65,81,60,74,63,0,65,68,80,0,0,0,0,0,0,78,0,70,0,63,0,72,77,61,79,0,77,74,0,77,58,76
P. Cutrone,237715,77,ST,20,75,60,69,80,76,76,72,0,68,74,80,0,0,0,0,0,0,76,0,75,0,62,0,68,74,70,74,0,77,72,0,74,56,72
F. Caicedo,175254,77,ST,29,69,80,61,82,67,77,70,0,66,72,72,0,0,0,0,0,0,75,0,75,0,68,0,73,78,72,84,0,71,54,0,90,61,75
A. Mitrovi?,215716,77,ST,23,60,89,67,82,63,74,76,0,39,66,78,0,0,0,0,0,0,84,0,81,0,70,0,66,77,67,82,0,64,64,0,88,68,76
D. Cvitanich,152997,77,ST,34,68,68,72,81,79,83,77,0,67,70,79,0,0,0,0,0,0,79,0,81,0,67,0,79,74,73,71,0,62,69,0,75,74,71
K. Lasagna,224933,77,ST,25,89,40,81,80,72,79,74,0,66,76,78,0,0,0,0,0,0,72,0,76,0,66,0,66,76,66,72,0,88,69,0,69,58,74
R. Palacio,152999,77,ST,36,79,78,79,80,81,84,82,0,78,82,76,0,0,0,0,0,0,74,0,76,0,60,0,79,76,76,70,0,77,65,0,61,77,76
E. Gigliotti,200875,77,ST,31,61,71,68,82,62,75,71,0,57,65,84,0,0,0,0,0,0,78,0,77,0,67,0,63,72,66,78,0,63,78,0,79,71,73
N. Jørgensen,199852,77,ST,27,75,60,65,75,57,77,82,0,69,74,79,0,0,0,0,0,0,74,0,68,0,75,0,68,75,72,80,0,73,81,0,84,74,74
J. Augustin,225713,77,ST,21,85,47,79,83,78,81,62,0,52,80,83,0,0,0,0,0,0,58,0,67,0,63,0,67,71,68,78,0,88,66,0,66,65,69
Borja Iglesias,224179,77,ST,25,65,42,61,79,69,75,80,0,35,70,80,0,0,0,0,0,0,78,0,72,0,77,0,78,67,68,80,0,69,75,0,91,70,65
F. Ferreyra,213432,77,ST,27,70,58,78,77,68,77,79,0,48,73,81,0,0,0,0,0,0,83,0,77,0,77,0,70,77,68,75,0,72,72,0,73,66,68
K. Mitroglou,183483,77,ST,30,53,75,47,78,34,72,83,0,72,69,78,0,0,0,0,0,0,81,0,76,0,72,0,61,74,66,83,0,62,63,0,86,68,76
Wesley,232381,77,ST,21,68,80,50,74,45,78,75,0,57,76,75,0,0,0,0,0,0,73,0,66,0,67,0,60,71,75,81,0,79,74,0,95,68,71
D. Ginczek,192445,77,ST,27,66,80,54,78,53,73,71,0,49,69,77,0,0,0,0,0,0,74,0,64,0,65,0,76,72,63,83,0,84,62,0,90,58,78
Rubén Castro,115909,77,ST,37,77,50,85,83,77,78,68,0,69,80,81,0,0,0,0,0,0,71,0,76,0,75,0,76,83,67,74,0,73,55,0,57,74,70
Paulinho,216531,77,ST,25,67,66,60,80,68,77,77,0,68,73,79,0,0,0,0,0,0,81,0,80,0,67,0,68,75,68,77,0,68,74,0,82,70,77
E. Ünal,223197,77,ST,21,75,43,74,77,68,77,75,0,68,76,78,0,0,0,0,0,0,72,0,70,0,79,0,69,68,73,82,0,74,71,0,79,59,74
F. Andone,225018,77,ST,25,76,86,76,84,69,74,85,0,58,70,75,0,0,0,0,0,0,76,0,78,0,72,0,74,83,67,77,0,73,86,0,74,67,74
Adrián,173818,77,ST,30,70,58,73,78,65,84,66,0,77,82,80,0,0,0,0,0,0,71,0,74,0,77,0,67,77,73,78,0,61,48,0,68,71,76
R. Funes Mori,198140,77,ST,27,78,80,79,80,72,74,76,0,75,75,80,0,0,0,0,0,0,77,0,78,0,68,0,70,78,70,74,0,75,84,0,76,72,72
P. Schick,234236,77,ST,22,74,59,83,78,67,80,77,0,78,82,77,0,0,0,0,0,0,74,0,69,0,73,0,58,74,74,72,0,73,62,0,70,73,67
Ayoze Pérez,215590,76,CF,24,77,70,83,80,78,78,73,0,79,82,78,0,0,0,0,0,0,66,0,71,0,64,0,73,76,71,66,0,75,77,0,53,71,77
Y. ?sako,191565,76,CF,28,77,65,78,77,78,76,77,0,71,78,72,0,0,0,0,0,0,73,0,81,0,69,0,68,78,74,70,0,76,71,0,64,78,73
A. Ruiz,213582,76,CF,24,61,59,74,72,72,81,80,0,75,84,72,0,0,0,0,0,0,63,0,54,0,84,0,69,71,78,86,0,58,70,0,78,77,82
N. Blandi,200197,76,ST,28,64,49,76,83,57,78,79,0,55,65,80,0,0,0,0,0,0,80,0,84,0,72,0,74,78,68,76,0,61,74,0,68,45,77
W. Bony,189963,76,ST,29,51,75,42,80,66,76,77,0,66,70,77,0,0,0,0,0,0,81,0,74,0,72,0,77,73,68,83,0,50,33,0,91,65,76
S. Doumbia,188428,76,ST,30,87,60,70,74,70,73,78,0,67,74,73,0,0,0,0,0,0,76,0,82,0,68,0,80,71,70,75,0,89,51,0,73,70,75
D. Ings,195859,76,ST,25,79,60,74,79,77,76,70,0,57,77,76,0,0,0,0,0,0,71,0,79,0,67,0,68,74,69,74,0,76,70,0,70,68,66
F. Acheampong,213013,76,ST,24,92,66,93,76,91,74,67,0,66,80,78,0,0,0,0,0,0,55,0,90,0,64,0,63,76,69,79,0,94,90,0,71,65,67
A. Barnes,186905,76,ST,28,64,87,68,79,71,77,78,0,60,74,77,0,0,0,0,0,0,78,0,82,0,67,0,77,76,70,81,0,60,77,0,78,70,72
Alan Kardec,184858,76,ST,29,73,53,68,78,62,73,67,0,56,70,76,0,0,0,0,0,0,82,0,77,0,72,0,69,75,65,78,0,70,78,0,77,59,67
E. Boateng,224540,76,ST,22,89,64,89,73,79,76,65,0,55,78,75,0,0,0,0,0,0,71,0,92,0,64,0,64,72,69,78,0,88,79,0,72,56,73
I. Popov,185373,76,ST,30,80,73,75,76,60,79,72,0,67,74,74,0,0,0,0,0,0,66,0,62,0,72,0,71,74,76,79,0,73,73,0,68,75,71
S. Vokes,179746,76,ST,28,50,80,50,78,60,76,75,0,61,65,77,0,0,0,0,0,0,84,0,89,0,71,0,79,76,68,80,0,55,73,0,84,70,70
Júnior Moraes,243238,76,ST,31,74,46,68,80,73,74,69,0,53,73,80,0,0,0,0,0,0,68,0,68,0,75,0,70,79,72,69,0,76,71,0,67,58,65
B. Fornaroli,189225,76,ST,30,78,65,78,80,81,76,80,0,74,74,78,0,0,0,0,0,0,66,0,74,0,63,0,74,76,68,74,0,74,76,0,80,70,71
C. Benteke,184111,76,ST,27,59,56,66,73,46,74,70,0,60,65,75,0,0,0,0,0,0,87,0,82,0,69,0,71,67,64,78,0,68,66,0,87,68,67
L. Teodorczyk,201013,76,ST,27,66,77,61,80,58,70,74,0,50,65,77,0,0,0,0,0,0,82,0,69,0,68,0,65,72,69,77,0,74,82,0,81,65,75
M. Destro,193338,76,ST,27,73,60,73,82,76,76,76,0,68,74,78,0,0,0,0,0,0,76,0,79,0,60,0,69,72,68,74,0,73,58,0,68,58,70
H. Onyekuru,234045,76,ST,21,90,53,91,70,81,76,70,0,58,83,78,0,0,0,0,0,0,57,0,91,0,73,0,65,69,67,71,0,90,70,0,44,67,69
Soldado,146758,76,ST,33,56,73,65,77,64,76,76,0,70,74,77,0,0,0,0,0,0,76,0,76,0,71,0,79,74,78,79,0,60,55,0,70,75,81
K. Dolberg,228687,76,ST,20,72,38,75,72,67,78,77,0,67,75,76,0,0,0,0,0,0,70,0,71,0,77,0,75,72,69,87,0,77,70,0,76,69,74
L. Vietto,207441,76,ST,24,79,63,76,82,83,82,71,0,76,78,73,0,0,0,0,0,0,68,0,74,0,73,0,69,76,72,71,0,76,66,0,57,73,76
A. Paloschi,186961,76,ST,28,77,83,78,81,70,76,80,0,70,69,80,0,0,0,0,0,0,76,0,90,0,41,0,80,74,68,74,0,69,69,0,76,59,75
Llorente,162131,76,ST,33,29,71,33,84,30,80,82,0,57,67,79,0,0,0,0,0,0,90,0,55,0,64,0,70,80,73,79,0,32,44,0,86,70,81
João Pedro,199254,76,ST,26,75,76,73,79,61,75,72,0,70,75,75,0,0,0,0,0,0,61,0,73,0,73,0,72,76,77,75,0,76,75,0,64,75,72
Mata,223578,76,ST,29,72,73,66,81,36,72,70,0,55,70,81,0,0,0,0,0,0,72,0,64,0,71,0,76,72,61,76,0,76,76,0,81,56,69
A. Gray,194138,76,ST,27,87,70,75,78,74,72,71,0,57,72,75,0,0,0,0,0,0,65,0,72,0,65,0,74,75,67,80,0,87,72,0,75,67,69
I. Slimani,217699,76,ST,30,53,86,58,80,55,71,76,0,73,70,75,0,0,0,0,0,0,83,0,82,0,71,0,74,76,72,78,0,58,72,0,82,72,76
G. Lapadula,211302,76,ST,28,79,78,85,79,78,77,72,0,68,75,80,0,0,0,0,0,0,78,0,77,0,58,0,72,72,68,70,0,78,69,0,61,61,76
Dênildo Stein,230502,76,ST,30,73,57,62,72,56,75,65,0,62,76,78,0,0,0,0,0,0,77,0,55,0,73,0,64,79,62,76,0,78,61,0,69,65,77
Y. Mut?,228717,76,ST,25,78,50,74,78,77,77,75,0,65,80,76,0,0,0,0,0,0,73,0,76,0,66,0,62,79,74,72,0,77,75,0,63,70,74
J. Altidore,176237,76,ST,28,68,80,63,77,51,70,70,0,66,70,76,0,0,0,0,0,0,77,0,75,0,66,0,75,70,67,81,0,73,69,0,91,71,70
G. Laborde,209519,76,ST,24,69,72,73,77,64,73,72,0,58,71,76,0,0,0,0,0,0,79,0,82,0,64,0,66,77,73,73,0,69,80,0,80,63,73
M. Konaté,211321,76,ST,25,84,37,79,76,70,73,68,0,46,73,76,0,0,0,0,0,0,76,0,85,0,57,0,78,76,62,73,0,88,71,0,74,56,65
J. Briand,134779,76,ST,32,66,69,77,79,66,69,76,0,67,75,79,0,0,0,0,0,0,77,0,82,0,70,0,69,74,77,77,0,71,69,0,77,78,75
J. Ayew,197756,76,ST,26,76,75,78,74,75,78,69,0,77,77,75,0,0,0,0,0,0,76,0,70,0,74,0,74,76,73,76,0,77,79,0,70,69,71
N. Sansone,201858,76,ST,26,82,68,83,76,83,76,75,0,76,79,77,0,0,0,0,0,0,65,0,66,0,75,0,74,74,75,80,0,79,59,0,65,77,73
M. Dembélé,211591,76,ST,21,79,69,77,75,64,77,76,0,69,75,76,0,0,0,0,0,0,73,0,81,0,62,0,82,71,68,75,0,84,69,0,86,64,67
E. Valencia,220295,76,ST,28,88,57,80,74,77,74,73,0,71,74,75,0,0,0,0,0,0,71,0,90,0,74,0,70,72,68,80,0,87,80,0,74,67,65
A. Petagna,215689,76,ST,23,52,60,56,78,62,78,71,0,54,75,75,0,0,0,0,0,0,77,0,69,0,56,0,65,72,75,76,0,68,74,0,92,70,62
De Tomás,210315,76,ST,23,66,54,72,75,75,72,62,0,53,69,79,0,0,0,0,0,0,74,0,78,0,78,0,75,69,68,81,0,73,65,0,80,48,75
Alan Carvalho,188044,76,ST,28,83,47,86,78,75,77,70,0,75,80,74,0,0,0,0,0,0,74,0,81,0,68,0,74,75,68,72,0,78,74,0,74,72,76
I. Santini,208017,76,ST,29,50,78,47,76,43,72,73,0,39,68,81,0,0,0,0,0,0,84,0,74,0,74,0,77,75,69,80,0,47,81,0,90,62,76
M. Boselli,161938,76,ST,33,55,70,60,80,52,75,72,0,60,69,83,0,0,0,0,0,0,84,0,78,0,66,0,75,74,70,74,0,55,67,0,81,65,65
B. Embolo,222357,76,ST,21,76,63,69,78,73,74,73,0,65,78,74,0,0,0,0,0,0,69,0,73,0,62,0,66,73,72,76,0,79,71,0,83,69,64
S. Terodde,183714,76,ST,30,63,74,54,78,56,72,77,0,38,63,79,0,0,0,0,0,0,80,0,65,0,71,0,71,75,64,79,0,63,68,0,84,58,77
I. Belfodil,194728,76,ST,26,68,82,59,75,41,78,73,0,74,80,74,0,0,0,0,0,0,75,0,71,0,67,0,66,70,72,77,0,72,75,0,86,72,68
Y. Kobayashi,233138,76,ST,30,82,45,86,76,67,75,64,0,57,76,76,0,0,0,0,0,0,72,0,64,0,72,0,72,75,67,77,0,81,84,0,65,70,66
M. Antenucci,188599,76,ST,33,75,61,77,80,73,78,76,0,76,79,80,0,0,0,0,0,0,61,0,60,0,70,0,75,78,74,77,0,69,68,0,64,71,73
A. Delort,193983,76,ST,26,72,73,71,74,72,71,73,0,41,74,75,0,0,0,0,0,0,76,0,78,0,72,0,70,69,70,84,0,76,77,0,82,71,76
F. Montero,190919,76,ST,30,71,52,85,77,78,80,83,0,84,76,76,0,0,0,0,0,0,75,0,73,0,74,0,82,74,72,78,0,72,72,0,58,80,81
M. Samatta,218066,76,ST,25,82,62,79,78,65,70,71,0,65,74,82,0,0,0,0,0,0,71,0,84,0,65,0,70,67,62,79,0,84,65,0,73,56,72
A. Szalai,184789,76,ST,30,45,74,63,78,59,75,75,0,58,69,80,0,0,0,0,0,0,84,0,64,0,64,0,76,76,72,82,0,46,65,0,87,65,68
Diego Tardelli,138456,76,ST,33,72,70,77,70,75,80,72,0,75,78,73,0,0,0,0,0,0,69,0,74,0,74,0,77,72,74,78,0,71,72,0,63,75,76
Rubén Sobrino,208622,76,ST,26,79,65,78,74,65,82,65,0,71,81,78,0,0,0,0,0,0,70,0,62,0,74,0,66,70,73,72,0,86,65,0,62,54,70
H. Soudani,205295,76,ST,30,70,75,77,78,68,77,73,0,74,75,76,0,0,0,0,0,0,71,0,71,0,74,0,67,74,72,79,0,78,54,0,72,70,68
D. Mbokani,177392,76,ST,32,67,68,75,78,66,74,80,0,48,71,71,0,0,0,0,0,0,78,0,75,0,68,0,72,76,70,79,0,73,71,0,84,70,72
R. Ruidíaz,204538,76,ST,27,79,62,83,80,79,74,75,0,66,76,80,0,0,0,0,0,0,74,0,74,0,73,0,70,70,66,76,0,86,76,0,49,65,71
S. Okazaki,194365,75,CF,32,75,78,79,83,71,78,69,0,53,77,70,0,0,0,0,0,0,73,0,91,0,66,0,74,83,74,76,0,61,74,0,65,69,76
G. dos Santos,170369,75,CF,29,85,53,88,71,91,78,72,0,73,78,72,0,0,0,0,0,0,61,0,58,0,73,0,70,72,77,76,0,84,62,0,44,71,75
Fran Sol,210441,75,ST,26,67,51,68,74,65,70,69,0,61,63,80,0,0,0,0,0,0,78,0,82,0,73,0,72,76,62,78,0,68,69,0,73,62,69
M. Braithwaite,193290,75,ST,27,76,69,84,75,76,76,76,0,71,75,73,0,0,0,0,0,0,66,0,84,0,69,0,73,72,71,76,0,78,77,0,76,68,73
K. Ansarifard,197136,75,ST,28,72,66,73,78,65,75,81,0,63,74,75,0,0,0,0,0,0,72,0,73,0,67,0,61,74,59,78,0,77,72,0,70,52,72
Borja Mayoral,228635,75,ST,21,68,27,73,77,66,76,62,0,34,73,79,0,0,0,0,0,0,67,0,68,0,70,0,69,75,69,75,0,72,42,0,62,56,71
Júlio Tavares,210722,75,ST,29,66,49,69,76,49,74,71,0,56,66,75,0,0,0,0,0,0,79,0,59,0,68,0,68,76,69,76,0,55,69,0,86,61,68
F. Di Santo,186405,75,ST,29,68,76,66,74,59,78,73,0,70,75,70,0,0,0,0,0,0,72,0,60,0,74,0,76,76,76,77,0,69,69,0,77,73,80
G. Carrillo,215334,75,ST,27,57,72,66,78,62,74,70,0,46,70,75,0,0,0,0,0,0,83,0,78,0,72,0,77,71,64,75,0,62,71,0,79,59,76
K. Billiat,218154,75,ST,27,83,56,79,70,80,73,75,0,65,86,84,0,0,0,0,0,0,64,0,74,0,66,0,76,62,62,81,0,89,66,0,65,70,68
R. Beri?,212023,75,ST,27,64,65,58,82,58,72,71,0,65,67,80,0,0,0,0,0,0,73,0,71,0,67,0,71,71,72,73,0,58,70,0,77,70,69
A. Hernández,188484,75,ST,27,85,59,81,77,68,72,74,0,75,72,75,0,0,0,0,0,0,74,0,70,0,71,0,76,74,67,73,0,79,67,0,73,57,72
N. Nikoli?,201549,75,ST,30,70,57,68,78,72,72,74,0,71,67,80,0,0,0,0,0,0,72,0,73,0,66,0,73,73,61,75,0,72,74,0,80,65,68
J. Locadia,204366,75,ST,24,73,74,66,71,63,70,76,0,65,74,75,0,0,0,0,0,0,67,0,58,0,72,0,69,72,72,84,0,76,68,0,78,68,67
O. Peralta,158543,75,ST,34,69,78,77,80,60,76,80,0,66,72,72,0,0,0,0,0,0,74,0,80,0,69,0,73,75,68,73,0,70,71,0,78,69,72
C. Budescu,225359,75,ST,29,58,65,67,70,70,80,67,0,83,75,70,0,0,0,0,0,0,54,0,46,0,76,0,75,76,76,79,0,64,69,0,64,79,65
Felipe Vizeu,233299,75,ST,21,70,55,67,77,65,73,73,0,57,67,74,0,0,0,0,0,0,78,0,66,0,63,0,68,72,60,78,0,79,66,0,79,60,75
O. Kamara,179551,75,ST,28,71,72,72,77,70,75,74,0,61,69,77,0,0,0,0,0,0,68,0,81,0,64,0,71,75,64,75,0,77,79,0,77,63,77
Éder,189795,75,ST,30,73,83,69,75,61,69,76,0,66,67,74,0,0,0,0,0,0,74,0,64,0,61,0,73,76,70,81,0,78,73,0,83,71,72
P. Cissé,177765,75,ST,33,76,51,78,77,72,76,74,0,75,73,79,0,0,0,0,0,0,70,0,70,0,75,0,80,77,72,79,0,49,69,0,72,65,74
D. Gayle,205670,75,ST,27,85,46,83,82,81,71,75,0,54,70,79,0,0,0,0,0,0,68,0,72,0,71,0,73,74,64,76,0,81,70,0,62,48,68
Joelinton,223334,75,ST,21,77,63,73,74,69,74,70,0,52,76,75,0,0,0,0,0,0,72,0,75,0,60,0,61,69,72,72,0,79,69,0,84,64,64
J. Drmi?,198504,75,ST,25,75,72,69,75,73,72,72,0,76,74,75,0,0,0,0,0,0,71,0,72,0,72,0,74,72,73,77,0,77,65,0,72,57,74
Nicholas Aldair,230507,75,ST,26,59,67,63,72,60,75,83,0,63,72,75,0,0,0,0,0,0,72,0,69,0,73,0,74,72,74,78,0,77,83,0,77,69,74
Carlitos,239212,75,ST,28,88,71,81,74,87,75,83,0,74,78,75,0,0,0,0,0,0,59,0,69,0,73,0,70,80,70,71,0,80,73,0,69,70,68
Fabrício,202350,75,ST,28,66,73,80,75,70,78,74,0,75,76,78,0,0,0,0,0,0,68,0,81,0,69,0,71,77,66,78,0,68,82,0,74,69,76
K. Babacar,197231,75,ST,25,70,58,71,77,59,76,70,0,64,72,75,0,0,0,0,0,0,74,0,76,0,62,0,77,70,64,79,0,75,65,0,78,48,76
S. Mounié,224883,75,ST,23,66,78,60,76,54,70,67,0,52,64,74,0,0,0,0,0,0,84,0,83,0,65,0,65,71,67,78,0,70,66,0,83,61,69
D. Rolán,213114,75,ST,25,74,64,77,79,69,74,69,0,66,76,77,0,0,0,0,0,0,66,0,72,0,63,0,75,78,74,74,0,78,68,0,66,74,66
F. Caputo,189053,75,ST,30,85,50,86,75,77,70,75,0,58,72,77,0,0,0,0,0,0,72,0,92,0,66,0,77,70,66,73,0,88,74,0,74,55,74
Sandro,217731,75,ST,22,74,62,82,77,79,81,65,0,81,75,77,0,0,0,0,0,0,62,0,70,0,75,0,69,73,68,81,0,69,57,0,66,56,74
Gonçalo Paciência,216452,75,ST,23,62,83,70,75,74,76,81,0,67,79,77,0,0,0,0,0,0,68,0,66,0,73,0,80,74,65,77,0,65,75,0,78,65,78
M. Suárez,188042,75,ST,30,69,33,74,76,67,75,77,0,72,77,72,0,0,0,0,0,0,61,0,63,0,71,0,67,76,73,72,0,67,42,0,65,76,72
A. Donnarumma,203668,75,ST,27,82,40,77,76,66,72,71,0,67,75,76,0,0,0,0,0,0,75,0,60,0,71,0,75,64,65,75,0,86,78,0,64,55,69
R. Martínez,219797,75,ST,24,78,59,76,74,66,76,67,0,63,75,74,0,0,0,0,0,0,67,0,78,0,65,0,68,74,68,75,0,83,65,0,81,63,64
O. Toivonen,176794,75,ST,31,51,66,64,74,51,76,75,0,72,74,78,0,0,0,0,0,0,76,0,55,0,76,0,71,74,77,78,0,50,76,0,78,76,74
M. Krmen?ík,205478,75,ST,25,72,78,70,78,57,71,59,0,56,69,77,0,0,0,0,0,0,76,0,58,0,65,0,67,72,64,69,0,76,65,0,84,60,66
Borja Valle,229037,75,ST,25,73,42,74,79,59,76,63,0,69,77,79,0,0,0,0,0,0,55,0,72,0,71,0,65,76,71,79,0,74,72,0,65,60,69
N. Roux,183982,75,ST,30,69,52,69,75,76,74,74,0,65,74,74,0,0,0,0,0,0,84,0,79,0,74,0,75,70,70,74,0,73,66,0,76,64,74
K. Fofana,245683,75,ST,26,59,67,63,72,60,75,83,0,63,72,75,0,0,0,0,0,0,72,0,69,0,73,0,74,72,74,78,0,77,83,0,77,69,74
Borja Bastón,194996,75,ST,25,51,61,62,78,34,74,70,0,68,66,75,0,0,0,0,0,0,76,0,53,0,72,0,72,73,68,78,0,62,63,0,91,65,76
K. Iheanacho,225719,75,ST,21,78,61,72,79,68,76,71,0,69,77,77,0,0,0,0,0,0,60,0,62,0,72,0,73,71,67,75,0,78,69,0,70,65,73
F. Niederlechner,211899,75,ST,27,68,80,67,77,62,68,69,0,59,71,79,0,0,0,0,0,0,69,0,64,0,72,0,66,74,64,81,0,75,77,0,78,59,73
L. Depoitre,212933,75,ST,29,48,77,35,78,48,73,68,0,46,64,74,0,0,0,0,0,0,84,0,69,0,64,0,62,73,71,80,0,58,69,0,90,65,70
O. Niasse,208339,75,ST,28,78,64,68,77,67,73,67,0,63,75,77,0,0,0,0,0,0,74,0,71,0,71,0,67,70,64,76,0,72,74,0,72,61,74
R. Borré,220883,75,ST,22,82,67,82,75,80,74,77,0,79,77,76,0,0,0,0,0,0,72,0,79,0,68,0,66,71,70,75,0,80,69,0,68,72,72
A. Cornelius,201943,75,ST,25,67,72,49,76,60,74,71,0,45,67,75,0,0,0,0,0,0,79,0,72,0,68,0,65,68,67,77,0,69,66,0,93,56,67
C. Larin,226777,75,ST,23,69,63,61,74,44,69,64,0,43,67,77,0,0,0,0,0,0,76,0,63,0,68,0,63,71,62,82,0,73,69,0,86,53,60
A. Hurtado,212456,75,ST,31,92,58,91,73,75,74,64,0,63,81,73,0,0,0,0,0,0,68,0,76,0,71,0,67,70,70,74,0,91,75,0,71,68,72
V. Janssen,226537,75,ST,24,60,78,59,78,66,75,74,0,54,67,77,0,0,0,0,0,0,74,0,73,0,68,0,81,75,75,83,0,62,57,0,77,64,65
E. Paredes,196073,75,ST,37,68,55,70,80,68,75,70,0,69,73,81,0,0,0,0,0,0,70,0,72,0,71,0,78,72,69,71,0,67,68,0,80,69,66
J. Hernández,237034,75,ST,19,88,40,71,75,72,65,59,0,43,72,78,0,0,0,0,0,0,69,0,72,0,74,0,70,74,67,73,0,83,74,0,76,61,54
Bobô,152814,75,ST,33,67,58,69,75,66,68,78,0,53,70,78,0,0,0,0,0,0,78,0,76,0,68,0,80,75,69,79,0,64,67,0,79,68,74
D. Ba,177134,75,ST,33,72,63,57,78,53,73,78,0,76,71,74,0,0,0,0,0,0,68,0,76,0,68,0,87,74,71,77,0,72,65,0,78,68,74
O. Kharbin,237303,75,ST,24,79,63,81,78,69,71,65,0,64,73,76,0,0,0,0,0,0,74,0,73,0,71,0,65,68,62,79,0,83,65,0,71,62,74
Sergi Guardiola,229624,75,ST,27,61,67,60,70,68,79,56,0,73,78,80,0,0,0,0,0,0,74,0,63,0,77,0,71,69,72,76,0,61,47,0,75,57,74
B. Kuwas,228666,74,CF,25,84,50,77,71,76,76,71,0,73,83,68,0,0,0,0,0,0,39,0,65,0,76,0,56,68,66,80,0,81,71,0,68,70,66
R. Quaison,208451,74,CF,24,79,54,72,73,75,77,69,0,64,77,70,0,0,0,0,0,0,56,0,55,0,72,0,59,73,74,70,0,78,78,0,74,68,67
A. Hamdallah,213761,74,ST,27,72,54,65,77,68,73,66,0,74,70,80,0,0,0,0,0,0,71,0,67,0,70,0,65,55,66,76,0,73,62,0,75,65,66
Guerrero,198150,74,ST,27,66,80,63,74,71,71,81,0,66,70,74,0,0,0,0,0,0,78,0,69,0,65,0,69,75,77,78,0,68,74,0,62,64,74
K. Boutaïb,210439,74,ST,31,69,62,61,77,57,74,68,0,46,67,76,0,0,0,0,0,0,79,0,69,0,69,0,66,62,66,77,0,53,71,0,79,57,72
J. Vossen,176137,74,ST,29,63,63,73,81,73,73,75,0,71,68,76,0,0,0,0,0,0,71,0,66,0,68,0,85,72,73,75,0,57,81,0,66,73,78
A. Morelos,221714,74,ST,22,79,81,61,78,80,72,69,0,60,74,74,0,0,0,0,0,0,72,0,77,0,63,0,61,65,67,75,0,78,74,0,85,63,49
D. Sakho,193554,74,ST,28,71,67,70,73,60,72,69,0,53,72,77,0,0,0,0,0,0,75,0,78,0,64,0,73,72,62,72,0,75,60,0,79,56,70
M. Waris,198420,74,ST,26,91,72,83,74,83,75,77,0,49,75,73,0,0,0,0,0,0,66,0,92,0,73,0,65,65,68,74,0,92,66,0,62,72,65
T. Matavž,181780,74,ST,29,52,56,61,78,53,74,77,0,69,69,79,0,0,0,0,0,0,75,0,72,0,69,0,70,73,65,75,0,55,67,0,76,62,74
J. Furch,215064,74,ST,28,49,60,54,79,51,72,76,0,60,65,77,0,0,0,0,0,0,80,0,75,0,69,0,64,68,69,78,0,64,77,0,85,63,66
A. Pritchard,205351,74,ST,25,75,67,75,71,85,76,68,0,75,74,67,0,0,0,0,0,0,42,0,48,0,69,0,66,66,74,76,0,66,62,0,32,76,63
D. Calvert-Lewin,221479,74,ST,21,78,68,73,71,64,74,64,0,51,76,69,0,0,0,0,0,0,75,0,78,0,61,0,54,71,65,76,0,86,75,0,73,60,63
Joselu,173608,74,ST,28,58,59,64,78,52,75,62,0,73,71,72,0,0,0,0,0,0,79,0,67,0,68,0,70,74,70,77,0,59,65,0,77,68,71
L. Griffiths,202539,74,ST,27,82,66,79,75,76,69,68,0,82,72,74,0,0,0,0,0,0,68,0,88,0,71,0,68,72,66,81,0,80,72,0,67,64,61
E. Crivelli,221740,74,ST,23,40,87,60,78,41,74,68,0,59,65,76,0,0,0,0,0,0,78,0,74,0,64,0,62,73,73,78,0,54,72,0,85,64,65
K. Roofe,205360,74,ST,25,79,60,83,75,78,72,69,0,69,71,75,0,0,0,0,0,0,72,0,82,0,72,0,63,68,67,74,0,80,75,0,67,67,61
C. Njie,212273,74,ST,24,91,66,90,72,82,67,71,0,66,73,74,0,0,0,0,0,0,66,0,68,0,61,0,56,77,72,75,0,94,76,0,61,60,69
D. Falcinelli,193077,74,ST,27,69,45,71,77,63,74,74,0,45,70,78,0,0,0,0,0,0,71,0,70,0,64,0,65,73,64,70,0,69,66,0,74,58,65
L. Dimata,231745,74,ST,20,79,66,69,69,63,70,67,0,43,74,77,0,0,0,0,0,0,72,0,78,0,58,0,73,68,67,78,0,81,71,0,79,65,54
N. Maupay,211784,74,ST,21,77,74,74,81,79,71,66,0,63,68,78,0,0,0,0,0,0,64,0,60,0,59,0,69,76,70,74,0,70,71,0,68,69,71
