Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
Vincent Aboubakar,199069,77,ST,25,79,77,77,74,63,77,75,0,69,78,74,0,0,0,0,0,0,75,0,78,0,73,0,76,75,74,78,0,85,77,0,83,72,70
Rodrigo,198329,77,ST,26,89,52,77,78,68,81,69,0,76,80,72,0,0,0,0,0,0,64,0,74,0,75,0,82,78,75,78,0,88,69,0,67,66,74
Danny Ings,195859,77,ST,24,89,60,79,79,82,77,70,0,57,78,77,0,0,0,0,0,0,71,0,81,0,67,0,68,74,69,74,0,84,81,0,73,68,66
Shinji Okazaki,194365,77,ST,30,79,80,85,83,75,76,70,0,53,76,75,0,0,0,0,0,0,74,0,90,0,68,0,74,84,73,77,0,73,83,0,69,68,75
Mattia Destro,193338,77,ST,26,76,62,76,84,76,76,76,0,68,72,82,0,0,0,0,0,0,76,0,82,0,60,0,69,70,68,78,0,78,68,0,68,58,76
Luuk de Jong,189805,77,ST,26,55,50,64,82,57,77,73,0,68,69,74,0,0,0,0,0,0,90,0,83,0,68,0,58,76,77,80,0,65,76,0,80,73,78
Éder,189795,77,ST,29,77,83,76,78,61,73,77,0,67,76,77,0,0,0,0,0,0,72,0,74,0,75,0,73,75,71,79,0,77,79,0,82,70,75
Gustavo Bou,188955,77,ST,27,76,52,67,79,74,77,73,0,63,76,78,0,0,0,0,0,0,74,0,77,0,72,0,71,77,67,80,0,75,82,0,76,69,70
Wanderson,187896,77,ST,31,76,57,75,75,66,82,80,0,75,73,78,0,0,0,0,0,0,68,0,60,0,80,0,69,75,78,83,0,74,77,0,59,71,73
Dayro Moreno,187075,77,ST,31,76,52,74,77,69,76,78,0,75,73,78,0,0,0,0,0,0,69,0,51,0,80,0,80,81,69,81,0,71,74,0,67,70,79
Alberto Paloschi,186961,77,ST,27,78,83,78,84,71,77,77,0,71,69,80,0,0,0,0,0,0,77,0,90,0,41,0,79,74,66,73,0,76,78,0,78,59,77
Benjamin Moukandjo,185090,77,ST,28,90,51,83,77,70,75,67,0,71,79,80,0,0,0,0,0,0,68,0,71,0,65,0,79,76,71,78,0,91,70,0,65,65,72
Stefano Okaka,178091,77,ST,27,73,73,58,78,48,75,71,0,58,75,74,0,0,0,0,0,0,80,0,76,0,69,0,68,71,71,81,0,78,79,0,93,62,67
Alessandro Matri,177528,77,ST,32,68,50,72,84,65,74,78,0,65,68,80,0,0,0,0,0,0,80,0,85,0,58,0,70,74,67,76,0,69,68,0,78,60,77
Felipe Caicedo,175254,77,ST,28,71,81,61,82,67,77,70,0,66,72,71,0,0,0,0,0,0,75,0,75,0,68,0,73,78,69,84,0,74,68,0,89,61,75
Shane Long,169216,77,ST,30,84,79,74,77,75,77,74,0,54,73,75,0,0,0,0,0,0,75,0,93,0,67,0,78,77,62,76,0,84,84,0,79,63,70
Ari,168444,77,ST,31,79,76,76,77,63,80,75,0,64,75,77,0,0,0,0,0,0,70,0,91,0,75,0,71,71,75,80,0,75,76,0,82,73,73
Charles,164029,77,ST,32,64,66,91,80,67,85,78,0,78,74,78,0,0,0,0,0,0,74,0,91,0,73,0,61,79,60,83,0,65,65,0,70,55,84
Mauro Boselli,161938,77,ST,31,64,70,62,82,55,76,72,0,60,69,81,0,0,0,0,0,0,84,0,78,0,66,0,75,74,70,74,0,66,67,0,81,65,65
Agirretxe,161793,77,ST,30,51,59,68,82,52,77,75,0,75,71,80,0,0,0,0,0,0,85,0,76,0,66,0,64,80,69,76,0,53,45,0,81,63,81
Jérémy Ménez,160766,77,ST,29,78,48,79,78,75,86,74,0,79,85,76,0,0,0,0,0,0,60,0,69,0,70,0,81,77,77,68,0,78,69,0,55,73,76
Mauro Zárate,153177,77,ST,30,82,66,86,78,74,87,72,0,81,86,78,0,0,0,0,0,0,56,0,69,0,82,0,70,75,72,80,0,78,69,0,62,63,78
Stefan Kießling,137262,77,ST,33,55,79,47,82,45,70,78,0,66,67,78,0,0,0,0,0,0,86,0,80,0,71,0,79,82,75,79,0,63,77,0,81,72,80
Jimmy Briand,134779,77,ST,31,73,69,81,78,65,73,74,0,67,72,77,0,0,0,0,0,0,79,0,81,0,69,0,69,75,79,77,0,80,74,0,78,80,79
Emmanuel Adebayor,53050,77,ST,33,68,70,65,76,52,74,84,0,69,72,76,0,0,0,0,0,0,78,0,76,0,68,0,79,75,72,79,0,71,64,0,82,75,78
Maximilian Philipp,216497,76,CF,23,83,55,79,75,75,77,66,0,66,79,73,0,0,0,0,0,0,54,0,59,0,68,0,59,74,74,79,0,79,68,0,65,75,67
Danijel Milićević,168732,76,CF,31,76,39,78,77,80,77,73,0,79,72,77,0,0,0,0,0,0,46,0,60,0,79,0,66,77,78,77,0,74,73,0,48,76,76
Diego Castro,147006,76,CF,34,75,65,72,80,82,80,81,0,81,82,72,0,0,0,0,0,0,55,0,69,0,73,0,89,80,69,73,0,70,56,0,55,76,68
Ahmed Musa,201818,76,ST,24,95,33,88,77,85,76,72,0,60,78,78,0,0,0,0,0,0,64,0,80,0,73,0,69,79,67,78,0,92,91,0,45,66,75
Moussa Marega,227536,76,ST,25,85,89,78,80,40,59,65,0,46,58,78,0,0,0,0,0,0,73,0,74,0,72,0,68,76,65,84,0,87,88,0,89,65,68
Kelechi Iheanacho,225719,76,ST,20,89,56,79,79,70,76,73,0,67,74,79,0,0,0,0,0,0,60,0,58,0,66,0,74,70,67,76,0,85,65,0,74,65,69
Diogo Jota,224458,76,ST,20,82,70,87,80,78,79,80,0,74,83,73,0,0,0,0,0,0,68,0,66,0,75,0,61,81,67,76,0,81,73,0,60,73,69
Gonçalo Guedes,224411,76,ST,20,86,67,84,81,70,76,75,0,74,77,75,0,0,0,0,0,0,60,0,65,0,77,0,69,79,73,78,0,87,77,0,56,71,73
Enner Valencia,220295,76,ST,27,86,50,76,73,74,72,75,0,71,75,75,0,0,0,0,0,0,74,0,90,0,74,0,70,72,68,84,0,85,85,0,68,62,61
Jonathan Calleri,219455,76,ST,23,75,65,72,79,79,74,73,0,57,71,75,0,0,0,0,0,0,80,0,81,0,69,0,62,77,66,77,0,77,71,0,71,69,71
Deyverson,215421,76,ST,25,73,82,73,80,49,74,67,0,48,66,75,0,0,0,0,0,0,81,0,85,0,65,0,66,79,64,76,0,79,75,0,73,55,75
Silvio Romero,214781,76,ST,28,80,68,80,76,70,76,73,0,70,70,75,0,0,0,0,0,0,70,0,61,0,66,0,76,77,69,78,0,81,70,0,73,74,71
Nicolás Castillo,212878,76,ST,24,68,67,62,78,81,75,72,0,59,68,79,0,0,0,0,0,0,77,0,79,0,70,0,86,74,65,78,0,64,69,0,83,58,69
Gabriel,212823,76,ST,20,86,63,88,76,82,80,72,0,71,78,79,0,0,0,0,0,0,72,0,76,0,68,0,83,68,71,75,0,79,66,0,56,69,77
Robert Berić,212023,76,ST,25,68,65,62,83,65,74,71,0,65,69,83,0,0,0,0,0,0,71,0,72,0,66,0,71,70,72,75,0,70,74,0,76,75,67
Gianluca Lapadula,211302,76,ST,27,83,70,85,79,78,76,72,0,68,74,80,0,0,0,0,0,0,78,0,78,0,58,0,72,72,68,70,0,85,75,0,61,61,76
Ahmed Hassan,210259,76,ST,24,62,79,59,77,45,73,76,0,66,70,81,0,0,0,0,0,0,82,0,54,0,71,0,79,71,63,77,0,66,76,0,84,59,78
Matías Britos,209723,76,ST,28,83,50,85,78,84,74,68,0,69,72,74,0,0,0,0,0,0,82,0,94,0,65,0,69,71,69,74,0,84,87,0,64,70,69
Roger,207732,76,ST,26,82,65,81,81,77,76,70,0,41,73,75,0,0,0,0,0,0,69,0,75,0,68,0,76,72,68,80,0,84,76,0,72,64,78
Emiliano Sala,204819,76,ST,26,59,74,64,79,55,77,76,0,49,70,76,0,0,0,0,0,0,79,0,72,0,66,0,67,75,67,75,0,69,86,0,82,56,69
Saido Berahino,204289,76,ST,23,85,47,74,79,71,77,72,0,63,76,80,0,0,0,0,0,0,67,0,62,0,68,0,73,71,62,81,0,80,64,0,62,54,68
Nemanja Nikolić,201549,76,ST,29,76,52,66,85,80,72,73,0,71,67,80,0,0,0,0,0,0,71,0,73,0,66,0,73,67,71,74,0,73,75,0,80,65,68
Sergio León,198715,76,ST,28,80,69,82,78,75,76,74,0,69,73,80,0,0,0,0,0,0,71,0,80,0,73,0,81,73,67,75,0,75,74,0,67,61,77
Josip Drmić,198504,76,ST,24,76,72,73,78,74,77,74,0,76,78,76,0,0,0,0,0,0,66,0,74,0,72,0,74,77,73,77,0,78,69,0,72,57,74
Billy Ketkeophomphone,198264,76,ST,27,82,35,83,78,73,77,59,0,71,78,74,0,0,0,0,0,0,69,0,76,0,69,0,54,77,74,74,0,82,72,0,59,71,68
Jordan Ayew,197756,76,ST,25,77,75,81,72,72,78,70,0,77,80,73,0,0,0,0,0,0,76,0,72,0,74,0,74,76,74,76,0,77,74,0,74,70,74
Khouma Babacar,197231,76,ST,24,71,58,72,77,60,76,70,0,64,72,80,0,0,0,0,0,0,74,0,76,0,63,0,70,70,64,82,0,78,69,0,77,48,76
Callum Wilson,196978,76,ST,25,93,73,81,77,79,75,78,0,62,73,79,0,0,0,0,0,0,62,0,66,0,64,0,75,70,70,69,0,90,77,0,81,71,65
Esteban Paredes,196073,76,ST,36,69,55,72,80,69,76,70,0,69,73,80,0,0,0,0,0,0,70,0,72,0,71,0,78,74,69,74,0,68,71,0,81,69,66
Alfreð Finnbogason,195586,76,ST,28,67,64,67,85,69,72,83,0,56,75,79,0,0,0,0,0,0,60,0,66,0,77,0,85,80,71,76,0,69,73,0,75,72,79
Andre Gray,194138,76,ST,25,91,61,72,79,76,69,69,0,48,70,77,0,0,0,0,0,0,65,0,70,0,65,0,74,74,66,80,0,91,79,0,79,67,68
Guido Burgstaller,193584,76,ST,27,74,79,74,82,63,68,69,0,62,70,76,0,0,0,0,0,0,67,0,73,0,73,0,66,77,69,80,0,77,91,0,81,59,73
Diafra Sakho,193554,76,ST,27,78,67,73,80,62,75,69,0,53,72,78,0,0,0,0,0,0,77,0,80,0,64,0,73,74,62,72,0,79,70,0,79,56,70
Léonard Kweuke,190582,76,ST,29,74,62,60,77,31,73,66,0,66,70,79,0,0,0,0,0,0,77,0,34,0,72,0,78,72,61,77,0,75,73,0,91,60,65
Bruno Fornaroli,189225,76,ST,29,79,65,79,80,80,77,80,0,73,73,80,0,0,0,0,0,0,66,0,72,0,63,0,74,76,61,72,0,77,73,0,76,72,71
Jonathan Kodjia,189099,76,ST,27,84,59,84,81,68,72,65,0,56,77,76,0,0,0,0,0,0,74,0,83,0,66,0,71,68,64,74,0,83,76,0,78,55,62
Riccardo Meggiorini,188506,76,ST,31,78,45,78,80,74,78,78,0,70,76,76,0,0,0,0,0,0,73,0,76,0,60,0,73,76,72,70,0,78,76,0,76,74,70
Cheick Diabaté,188325,76,ST,28,50,83,41,80,50,73,80,0,56,68,77,0,0,0,0,0,0,79,0,68,0,69,0,80,77,68,81,0,53,70,0,92,56,77
Franco Di Santo,186405,76,ST,27,66,76,67,76,59,78,73,0,70,76,74,0,0,0,0,0,0,75,0,61,0,72,0,75,75,71,79,0,78,72,0,77,67,80
Marcelo Larrondo,184982,76,ST,28,54,76,61,78,39,75,69,0,67,72,78,0,0,0,0,0,0,83,0,77,0,57,0,75,74,77,74,0,68,72,0,78,76,66
Kolbeinn Sigþórsson,184255,76,ST,27,66,63,58,77,55,69,74,0,53,66,77,0,0,0,0,0,0,85,0,70,0,68,0,71,74,63,79,0,69,75,0,82,63,71
Simon Terodde,183714,76,ST,29,64,74,54,79,56,73,74,0,38,61,80,0,0,0,0,0,0,78,0,65,0,69,0,55,76,69,79,0,74,67,0,84,58,74
Nils Petersen,183580,76,ST,28,59,60,65,81,56,71,82,0,54,64,79,0,0,0,0,0,0,82,0,66,0,63,0,77,80,63,78,0,63,68,0,75,58,79
Giovanni Sio,183389,76,ST,27,79,75,82,75,74,75,69,0,73,75,78,0,0,0,0,0,0,70,0,70,0,74,0,72,71,74,76,0,86,80,0,73,73,73
Marcelo Martins,181375,76,ST,29,64,71,67,82,58,71,75,0,57,70,79,0,0,0,0,0,0,79,0,70,0,71,0,76,73,69,80,0,61,66,0,79,67,71
Dejan Damjanović,180287,76,ST,35,78,70,77,76,63,72,62,0,63,68,75,0,0,0,0,0,0,80,0,79,0,75,0,72,73,68,78,0,77,65,0,85,73,74
Eren Derdiyok,179972,76,ST,28,49,46,58,80,50,71,70,0,60,68,77,0,0,0,0,0,0,85,0,69,0,75,0,67,71,71,79,0,53,56,0,89,75,78
Martin Harnik,177666,76,ST,29,79,72,69,78,64,70,75,0,73,74,72,0,0,0,0,0,0,77,0,90,0,67,0,72,76,74,76,0,82,86,0,75,72,75
Jozy Altidore,176237,76,ST,27,69,84,75,75,46,71,70,0,66,72,76,0,0,0,0,0,0,76,0,73,0,70,0,75,68,70,81,0,69,74,0,86,72,69
Jelle Vossen,176137,76,ST,28,62,64,74,82,73,73,75,0,72,68,80,0,0,0,0,0,0,72,0,70,0,76,0,75,78,74,79,0,62,85,0,60,73,83
Adrián,173818,76,ST,29,77,58,77,78,64,84,59,0,76,82,74,0,0,0,0,0,0,68,0,74,0,69,0,67,75,73,74,0,75,66,0,68,71,74
Joselu,173608,76,ST,27,65,57,69,78,53,76,53,0,76,75,74,0,0,0,0,0,0,81,0,61,0,73,0,72,74,70,78,0,67,68,0,76,68,75
Oribe Peralta,158543,76,ST,33,69,78,79,80,64,75,80,0,66,72,77,0,0,0,0,0,0,74,0,81,0,68,0,73,75,70,73,0,73,68,0,77,69,74
Guillaume Hoarau,156432,76,ST,33,55,63,59,80,34,71,76,0,66,70,80,0,0,0,0,0,0,81,0,62,0,68,0,81,76,74,72,0,58,65,0,86,69,73
Giampaolo Pazzini,137361,76,ST,32,67,70,73,86,78,74,78,0,63,64,83,0,0,0,0,0,0,88,0,93,0,40,0,85,70,65,68,0,69,56,0,66,58,80
Marco Borriello,123576,76,ST,34,60,58,68,80,60,75,80,0,61,69,80,0,0,0,0,0,0,80,0,78,0,50,0,74,70,68,80,0,66,61,0,78,62,70
Yūya Ōsako,191565,75,CF,26,75,77,79,74,76,79,75,0,71,79,64,0,0,0,0,0,0,70,0,78,0,66,0,70,77,76,74,0,74,64,0,64,77,73
Alessandro Diamanti,163925,75,CF,33,69,64,69,76,72,84,78,0,79,82,62,0,0,0,0,0,0,61,0,52,0,78,0,66,66,79,81,0,66,68,0,62,76,76
Hugo Rodallega,168565,75,ST,31,77,54,79,75,75,75,72,0,74,75,76,0,0,0,0,0,0,74,0,90,0,72,0,74,71,69,76,0,80,77,0,70,69,71
Marc Janko,138384,75,ST,33,49,71,48,84,41,72,65,0,53,61,80,0,0,0,0,0,0,81,0,31,0,73,0,81,75,58,78,0,53,63,0,92,58,74
Adalberto Peñaranda,231638,75,ST,19,85,62,86,73,62,81,58,0,65,82,74,0,0,0,0,0,0,64,0,61,0,70,0,77,71,75,73,0,83,64,0,65,75,77
Nicholas Aldair,230507,75,ST,25,59,67,63,72,60,75,83,0,63,72,75,0,0,0,0,0,0,72,0,69,0,73,0,74,72,74,78,0,77,83,0,77,69,74
Luimo Boas Santos,230498,75,ST,29,68,43,78,77,69,76,73,0,79,71,75,0,0,0,0,0,0,73,0,82,0,74,0,74,79,65,75,0,77,64,0,67,64,76
Yoshinori Mutō,228717,75,ST,24,79,50,78,79,79,76,67,0,65,80,76,0,0,0,0,0,0,64,0,73,0,68,0,56,77,75,73,0,77,76,0,50,68,74
Kasper Dolberg,228687,75,ST,19,73,52,68,73,67,78,74,0,67,74,75,0,0,0,0,0,0,68,0,72,0,77,0,71,67,68,85,0,78,63,0,79,68,68
Sebastián Driussi,221125,75,ST,21,84,48,83,75,69,73,55,0,49,72,77,0,0,0,0,0,0,72,0,67,0,71,0,67,69,76,74,0,83,82,0,68,68,73
Rafael Santos Borré,220883,75,ST,21,83,58,82,77,82,74,72,0,82,77,77,0,0,0,0,0,0,74,0,76,0,76,0,66,69,68,72,0,81,64,0,58,65,72
Léo Bonatini,220685,75,ST,23,76,67,69,74,60,75,73,0,69,72,76,0,0,0,0,0,0,70,0,72,0,74,0,71,70,61,79,0,74,67,0,75,61,70
Alex Alegría,220355,75,ST,24,55,53,66,78,48,74,53,0,66,71,78,0,0,0,0,0,0,78,0,56,0,68,0,59,76,62,74,0,57,63,0,80,48,80
Aleksandar Mitrović,215716,75,ST,22,57,89,61,77,48,71,76,0,39,68,76,0,0,0,0,0,0,84,0,81,0,66,0,64,73,64,80,0,68,67,0,84,65,82
Martín Cauteruccio,215292,75,ST,29,73,61,74,75,67,74,76,0,69,73,75,0,0,0,0,0,0,74,0,76,0,74,0,71,71,67,77,0,71,77,0,73,60,75
Facundo Ferreyra,213432,75,ST,26,70,48,74,74,68,76,63,0,46,69,76,0,0,0,0,0,0,77,0,73,0,75,0,70,76,63,75,0,74,72,0,73,62,63
Laurent Depoitre,212933,75,ST,28,51,77,38,77,35,74,73,0,46,65,75,0,0,0,0,0,0,82,0,68,0,63,0,62,72,70,77,0,66,83,0,90,68,69
Avilés Hurtado,212456,75,ST,29,90,60,91,75,83,76,64,0,63,81,75,0,0,0,0,0,0,62,0,75,0,62,0,70,72,74,67,0,88,79,0,68,71,70
Oumar Niasse,208339,75,ST,26,88,56,72,74,68,73,68,0,63,73,75,0,0,0,0,0,0,74,0,70,0,71,0,67,70,64,76,0,76,78,0,77,63,74
Vitinho,208008,75,ST,23,78,39,83,80,72,79,75,0,66,83,77,0,0,0,0,0,0,52,0,71,0,79,0,70,70,74,79,0,80,66,0,57,67,73
Eduardo Vargas,206655,75,ST,27,84,60,86,76,83,78,73,0,72,81,75,0,0,0,0,0,0,55,0,78,0,73,0,70,77,72,77,0,79,76,0,55,73,81
Marko Livaja,205855,75,ST,23,72,88,62,74,61,74,62,0,59,71,76,0,0,0,0,0,0,73,0,78,0,62,0,62,75,69,80,0,76,68,0,77,62,67
Dwight Gayle,205670,75,ST,26,86,46,84,78,80,71,76,0,50,69,79,0,0,0,0,0,0,68,0,71,0,72,0,73,74,62,73,0,83,66,0,61,34,68
Lorenzo Melgarejo,204699,75,ST,26,85,71,77,73,76,75,64,0,74,76,76,0,0,0,0,0,0,77,0,82,0,66,0,66,75,67,75,0,81,79,0,61,67,61
Jürgen Locadia,204366,75,ST,23,75,52,68,76,62,73,68,0,52,71,74,0,0,0,0,0,0,66,0,45,0,75,0,69,72,75,83,0,77,73,0,81,69,67
Welthon,203774,75,ST,24,84,68,81,75,80,74,68,0,81,77,76,0,0,0,0,0,0,70,0,75,0,63,0,69,75,64,75,0,83,78,0,74,67,72
Rodrigo Mora,202911,75,ST,29,77,76,82,77,82,75,70,0,75,73,77,0,0,0,0,0,0,73,0,88,0,72,0,68,75,68,75,0,80,79,0,58,68,81
Gregoire Defrel,202851,75,ST,25,92,49,82,76,72,81,69,0,63,82,77,0,0,0,0,0,0,61,0,48,0,71,0,55,71,67,73,0,82,65,0,52,70,71
Bobby Wood,202428,75,ST,24,87,60,78,71,77,70,65,0,67,75,79,0,0,0,0,0,0,70,0,83,0,64,0,72,70,66,72,0,86,73,0,74,38,68
Dmitriy Poloz,201452,75,ST,25,76,63,78,73,75,76,61,0,69,75,77,0,0,0,0,0,0,67,0,68,0,73,0,77,73,74,72,0,79,72,0,68,68,69
Ryder,201363,75,ST,24,78,56,80,78,76,80,69,0,68,80,71,0,0,0,0,0,0,76,0,86,0,66,0,65,72,70,70,0,79,72,0,66,60,68
Bogdan Stancu,200911,75,ST,29,73,61,79,76,63,75,72,0,58,73,75,0,0,0,0,0,0,73,0,74,0,71,0,80,72,70,76,0,76,76,0,75,76,71
Roberto Inglese,199559,75,ST,25,55,40,55,78,55,76,74,0,68,66,78,0,0,0,0,0,0,80,0,83,0,68,0,72,70,65,78,0,69,69,0,86,42,70
Lacina Traoré,199074,75,ST,26,69,55,38,80,31,67,67,0,40,71,75,0,0,0,0,0,0,80,0,54,0,69,0,78,73,61,74,0,73,73,0,92,70,69
Pierre-Michel Lasogga,198196,75,ST,25,53,84,46,74,54,72,76,0,65,68,75,0,0,0,0,0,0,79,0,77,0,73,0,75,74,65,87,0,65,62,0,90,56,76
Ishak Belfodil,194728,75,ST,25,61,74,58,75,39,78,73,0,74,77,74,0,0,0,0,0,0,76,0,71,0,67,0,66,70,72,77,0,71,78,0,85,73,68
Andy Delort,193983,75,ST,25,75,68,73,73,69,75,70,0,37,73,76,0,0,0,0,0,0,70,0,71,0,75,0,75,69,68,83,0,72,76,0,82,63,73
Carlos Eduardo,192708,75,ST,27,61,63,74,80,45,75,73,0,76,72,75,0,0,0,0,0,0,70,0,62,0,72,0,75,77,73,75,0,66,74,0,76,73,74
Daniel Ginczek,192445,75,ST,25,62,80,53,76,53,72,67,0,40,71,76,0,0,0,0,0,0,77,0,64,0,65,0,73,71,62,83,0,71,60,0,90,58,73
Julian Schieber,190664,75,ST,28,65,80,58,75,57,70,68,0,58,65,75,0,0,0,0,0,0,79,0,85,0,69,0,72,72,67,85,0,73,65,0,82,50,70
Fernandão,190024,75,ST,30,51,78,49,78,37,73,67,0,51,65,76,0,0,0,0,0,0,82,0,42,0,62,0,83,75,64,85,0,58,63,0,90,55,77
Duje Čop,189536,75,ST,27,67,59,70,80,59,73,71,0,74,68,80,0,0,0,0,0,0,68,0,56,0,76,0,80,80,69,70,0,63,75,0,68,66,77
Marco Sau,188616,75,ST,29,93,38,93,83,95,76,78,0,79,79,75,0,0,0,0,0,0,49,0,73,0,65,0,76,80,73,68,0,91,77,0,52,74,77
Abel Hernández,188484,75,ST,26,87,59,84,74,68,74,74,0,78,74,73,0,0,0,0,0,0,73,0,74,0,68,0,81,74,65,73,0,85,71,0,80,57,74
Filip Đorđević,186524,75,ST,29,69,74,66,77,64,72,74,0,59,68,76,0,0,0,0,0,0,80,0,76,0,62,0,70,74,66,80,0,69,69,0,79,62,74
Rui Fonte,183518,75,ST,26,78,60,75,75,64,76,67,0,76,74,75,0,0,0,0,0,0,74,0,85,0,66,0,74,78,61,74,0,76,66,0,64,60,72
Óscar Cardozo,179752,75,ST,33,28,72,44,84,30,74,75,0,77,70,75,0,0,0,0,0,0,82,0,34,0,81,0,78,75,68,88,0,32,50,0,82,66,82
Mevlüt Erdinç,176481,75,ST,30,68,66,71,76,74,73,72,0,69,71,76,0,0,0,0,0,0,74,0,82,0,68,0,78,73,72,73,0,75,76,0,77,69,72
Kei Kamara,176048,75,ST,32,78,75,76,77,69,69,72,0,60,71,75,0,0,0,0,0,0,80,0,92,0,64,0,74,75,66,75,0,78,79,0,77,59,68
Bradley Wright-Phillips,164464,75,ST,32,76,65,75,82,78,70,75,0,61,67,81,0,0,0,0,0,0,65,0,70,0,67,0,67,82,63,75,0,74,75,0,65,64,67
Maximiliano López,138806,75,ST,32,55,63,58,81,55,76,75,0,70,72,79,0,0,0,0,0,0,78,0,63,0,60,0,73,70,70,76,0,52,53,0,84,65,74
Jonathan Walters,138436,75,ST,33,67,81,76,75,68,73,74,0,64,72,75,0,0,0,0,0,0,74,0,76,0,69,0,72,74,72,73,0,68,91,0,84,69,67
Lee Dong Gook,136553,75,ST,37,74,44,70,75,63,74,72,0,78,71,72,0,0,0,0,0,0,76,0,74,0,73,0,86,64,73,74,0,72,72,0,76,73,77
Arouna Koné,122849,75,ST,33,75,47,75,73,61,75,72,0,57,75,73,0,0,0,0,0,0,72,0,78,0,70,0,67,71,67,80,0,78,73,0,84,66,71
Mauricio Pinilla,113045,75,ST,33,68,78,69,81,60,74,72,0,63,68,75,0,0,0,0,0,0,75,0,91,0,62,0,71,76,65,78,0,68,66,0,78,55,85
Alexandr Kerzhakov,109416,75,ST,34,78,78,74,77,75,76,66,0,67,71,70,0,0,0,0,0,0,72,0,81,0,72,0,80,73,71,81,0,76,77,0,76,70,73
Massimo Maccarone,51730,75,ST,37,69,51,69,80,75,79,79,0,73,75,80,0,0,0,0,0,0,60,0,65,0,76,0,75,72,69,78,0,69,55,0,70,65,76
Peter Crouch,51257,75,ST,36,47,70,56,80,29,77,78,0,57,62,75,0,0,0,0,0,0,83,0,34,0,70,0,74,78,76,75,0,49,70,0,74,74,80
Alberto Gilardino,5879,75,ST,34,62,49,69,83,60,75,75,0,68,68,79,0,0,0,0,0,0,81,0,80,0,57,0,71,71,71,71,0,55,54,0,74,62,77
Milan Škoda,183211,75,ST,31,64,76,50,79,59,75,72,0,49,69,78,0,0,0,0,0,0,84,0,58,0,72,0,77,72,66,68,0,69,72,0,80,69,70
Moses Simon,216820,74,CF,21,91,38,93,68,91,76,66,0,47,78,73,0,0,0,0,0,0,58,0,88,0,68,0,48,71,67,76,0,91,73,0,63,66,73
Fernando Forestieri,178628,74,CF,27,83,70,93,68,85,78,64,0,70,78,72,0,0,0,0,0,0,58,0,83,0,73,0,73,72,71,72,0,78,78,0,57,75,63
Patrik Schick,234236,74,ST,21,77,54,76,75,68,76,74,0,72,79,75,0,0,0,0,0,0,68,0,63,0,71,0,58,68,70,72,0,78,68,0,68,71,65
Casimir Ninga,231041,74,ST,23,87,66,73,72,59,69,60,0,65,74,75,0,0,0,0,0,0,63,0,77,0,72,0,72,71,62,79,0,88,85,0,79,59,75
Jadson Vidigal,230503,74,ST,25,81,55,69,77,67,61,55,0,55,62,74,0,0,0,0,0,0,70,0,71,0,77,0,77,75,67,81,0,78,61,0,78,51,76
Hélton Celanova,230495,74,ST,25,53,52,67,74,58,73,74,0,63,63,73,0,0,0,0,0,0,76,0,62,0,72,0,76,67,71,86,0,56,60,0,88,65,77
Nikola Stojiljković,230094,74,ST,24,71,79,63,74,57,74,65,0,54,70,73,0,0,0,0,0,0,79,0,75,0,65,0,72,73,64,77,0,75,73,0,75,61,75
Riad Bajić,230072,74,ST,22,66,30,69,77,42,74,62,0,72,66,74,0,0,0,0,0,0,78,0,44,0,70,0,67,74,62,70,0,65,72,0,84,51,66
Steve Mounié,224883,74,ST,22,77,69,63,75,54,70,54,0,52,62,77,0,0,0,0,0,0,78,0,77,0,65,0,65,70,66,78,0,69,69,0,83,61,69
Karl Toko-Ekambi,224069,74,ST,24,75,43,76,82,66,69,54,0,42,75,76,0,0,0,0,0,0,68,0,68,0,62,0,67,74,58,71,0,75,68,0,75,52,67
Isaac Success,222634,74,ST,21,85,45,78,72,57,79,46,0,56,77,69,0,0,0,0,0,0,64,0,82,0,58,0,68,68,68,80,0,89,65,0,83,61,55
Mariano,221639,74,ST,23,81,69,80,71,72,71,66,0,77,67,80,0,0,0,0,0,0,69,0,91,0,76,0,68,64,62,85,0,77,73,0,71,58,66
Fanendo Adi,219806,74,ST,26,78,81,57,79,52,73,77,0,44,71,77,0,0,0,0,0,0,70,0,55,0,44,0,54,71,56,74,0,69,69,0,90,55,57
Giovanni Simeone,216816,74,ST,21,78,44,75,77,63,75,64,0,49,74,76,0,0,0,0,0,0,71,0,82,0,65,0,71,65,56,73,0,79,75,0,73,49,63
Guido Carrillo,215334,74,ST,25,65,72,67,77,63,74,53,0,46,70,76,0,0,0,0,0,0,76,0,69,0,71,0,77,70,62,74,0,65,72,0,82,59,75
Julio Furch,215064,74,ST,27,59,65,55,78,48,70,76,0,62,65,77,0,0,0,0,0,0,78,0,67,0,70,0,64,68,63,75,0,64,76,0,84,62,63
Gyasi Zardes,212478,74,ST,25,85,63,82,76,53,61,65,0,57,74,73,0,0,0,0,0,0,70,0,78,0,63,0,66,68,66,77,0,87,90,0,79,71,63
