,Rating,Preferred,Acceleration,Age,Aggression,Agility,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Attacking_Position,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
93,85,RW,86.0,29,79.0,90.0,87.0,86.0,84.0,77.0,79.0,87.0,80.0,78.0,10.0,10.0,15.0,12.0,13.0,73.0,46.0,87.0,75.0,81.0,38.0,77.0,84.0,83.0,77.0,84.0,35.0,79.0,83.0,44.0,72.0,82.0,83.0
94,85,LM,87.0,28,46.0,92.0,87.0,86.0,90.0,79.0,84.0,93.0,76.0,78.0,13.0,16.0,12.0,7.0,7.0,46.0,38.0,72.0,72.0,76.0,51.0,75.0,83.0,84.0,79.0,69.0,25.0,75.0,85.0,36.0,49.0,79.0,73.0
95,85,RCB,67.0,29,81.0,56.0,52.0,70.0,84.0,69.0,53.0,64.0,34.0,31.0,7.0,12.0,15.0,6.0,5.0,85.0,81.0,74.0,83.0,58.0,84.0,46.0,47.0,82.0,75.0,78.0,87.0,72.0,69.0,87.0,91.0,75.0,52.0
96,85,CAM,60.0,31,93.0,74.0,75.0,82.0,81.0,76.0,76.0,76.0,75.0,68.0,4.0,2.0,4.0,2.0,4.0,82.0,84.0,85.0,79.0,85.0,82.0,81.0,80.0,84.0,83.0,86.0,86.0,55.0,83.0,87.0,79.0,80.0,78.0
97,85,LM,84.0,29,65.0,78.0,74.0,85.0,80.0,83.0,73.0,84.0,79.0,75.0,6.0,7.0,10.0,9.0,6.0,80.0,69.0,84.0,77.0,79.0,64.0,76.0,85.0,81.0,81.0,84.0,54.0,88.0,89.0,52.0,78.0,79.0,81.0
98,85,ST,65.0,32,51.0,57.0,36.0,84.0,83.0,63.0,65.0,76.0,89.0,54.0,9.0,11.0,13.0,15.0,15.0,84.0,50.0,66.0,72.0,79.0,58.0,67.0,89.0,83.0,77.0,86.0,16.0,66.0,76.0,28.0,80.0,74.0,77.0
99,85,RCM,54.0,31,82.0,55.0,54.0,84.0,84.0,72.0,68.0,81.0,72.0,68.0,11.0,9.0,5.0,15.0,8.0,76.0,86.0,68.0,82.0,78.0,80.0,69.0,79.0,87.0,85.0,82.0,76.0,60.0,78.0,83.0,87.0,82.0,78.0
100,85,LS,74.0,29,93.0,58.0,53.0,83.0,83.0,65.0,62.0,77.0,87.0,59.0,11.0,13.0,12.0,8.0,11.0,82.0,40.0,64.0,52.0,74.0,58.0,75.0,87.0,85.0,65.0,83.0,34.0,76.0,76.0,39.0,92.0,74.0,81.0
101,85,CAM,78.0,30,88.0,76.0,82.0,85.0,84.0,73.0,73.0,80.0,75.0,68.0,11.0,11.0,14.0,8.0,11.0,59.0,86.0,76.0,81.0,86.0,83.0,63.0,86.0,87.0,84.0,84.0,90.0,73.0,93.0,86.0,77.0,76.0,75.0
102,85,CB,60.0,35,72.0,46.0,36.0,68.0,84.0,45.0,52.0,60.0,57.0,76.0,14.0,10.0,14.0,8.0,14.0,94.0,83.0,45.0,70.0,82.0,86.0,60.0,53.0,85.0,76.0,92.0,85.0,65.0,61.0,88.0,83.0,59.0,60.0
103,85,LM,79.0,31,86.0,83.0,79.0,79.0,82.0,75.0,65.0,78.0,64.0,52.0,8.0,11.0,5.0,10.0,14.0,68.0,86.0,84.0,77.0,70.0,85.0,56.0,72.0,84.0,83.0,78.0,86.0,77.0,94.0,84.0,76.0,76.0,72.0
104,85,CB,66.0,33,83.0,61.0,57.0,73.0,81.0,48.0,32.0,67.0,43.0,39.0,12.0,6.0,10.0,13.0,12.0,80.0,85.0,82.0,69.0,41.0,90.0,49.0,43.0,81.0,70.0,70.0,85.0,69.0,65.0,90.0,79.0,58.0,51.0
105,85,ST,76.0,30,65.0,76.0,66.0,86.0,79.0,75.0,79.0,83.0,81.0,73.0,13.0,11.0,5.0,5.0,7.0,80.0,22.0,73.0,62.0,75.0,47.0,82.0,86.0,83.0,83.0,81.0,12.0,76.0,75.0,15.0,80.0,85.0,82.0
106,85,LB,76.0,32,81.0,75.0,62.0,83.0,88.0,86.0,74.0,77.0,59.0,75.0,11.0,15.0,9.0,9.0,5.0,72.0,84.0,71.0,77.0,60.0,78.0,65.0,71.0,85.0,80.0,71.0,86.0,75.0,89.0,84.0,74.0,70.0,56.0
107,85,CB,52.0,32,87.0,57.0,41.0,70.0,81.0,61.0,61.0,63.0,45.0,52.0,10.0,9.0,5.0,8.0,6.0,84.0,82.0,72.0,66.0,55.0,87.0,63.0,41.0,87.0,73.0,75.0,84.0,59.0,66.0,85.0,87.0,59.0,46.0
108,85,RCB,65.0,35,94.0,63.0,49.0,62.0,79.0,46.0,44.0,58.0,46.0,47.0,8.0,15.0,5.0,9.0,10.0,80.0,85.0,76.0,61.0,56.0,86.0,57.0,40.0,83.0,70.0,63.0,82.0,70.0,60.0,85.0,86.0,48.0,23.0
109,85,RS,58.0,36,84.0,75.0,39.0,84.0,90.0,73.0,82.0,79.0,86.0,82.0,13.0,15.0,10.0,9.0,12.0,83.0,20.0,68.0,73.0,82.0,28.0,89.0,85.0,82.0,79.0,90.0,24.0,59.0,61.0,37.0,86.0,79.0,86.0
110,84,RCB,72.0,22,87.0,60.0,55.0,73.0,75.0,36.0,30.0,63.0,40.0,27.0,9.0,7.0,10.0,6.0,15.0,80.0,82.0,73.0,67.0,44.0,84.0,44.0,34.0,80.0,77.0,66.0,88.0,79.0,76.0,85.0,83.0,49.0,28.0
111,84,RCB,69.0,23,89.0,56.0,43.0,56.0,73.0,47.0,36.0,47.0,37.0,44.0,9.0,11.0,7.0,10.0,15.0,81.0,85.0,92.0,58.0,48.0,88.0,38.0,24.0,76.0,68.0,72.0,87.0,70.0,67.0,86.0,85.0,27.0,30.0
112,84,LB,84.0,25,78.0,73.0,70.0,82.0,80.0,89.0,87.0,82.0,65.0,79.0,13.0,8.0,12.0,11.0,14.0,74.0,80.0,81.0,86.0,75.0,80.0,68.0,76.0,83.0,83.0,80.0,79.0,85.0,92.0,81.0,68.0,74.0,67.0
113,84,LCB,62.0,24,75.0,45.0,55.0,73.0,77.0,58.0,61.0,59.0,45.0,69.0,10.0,11.0,5.0,14.0,5.0,85.0,85.0,75.0,78.0,47.0,85.0,44.0,54.0,83.0,76.0,68.0,87.0,66.0,67.0,86.0,82.0,57.0,40.0
114,84,LCM,79.0,23,65.0,77.0,78.0,85.0,83.0,84.0,85.0,83.0,73.0,81.0,12.0,14.0,15.0,8.0,14.0,58.0,70.0,72.0,82.0,88.0,63.0,81.0,79.0,84.0,85.0,87.0,53.0,76.0,89.0,66.0,67.0,86.0,84.0
115,84,CB,52.0,22,82.0,33.0,33.0,63.0,72.0,30.0,28.0,42.0,20.0,30.0,15.0,7.0,14.0,7.0,15.0,86.0,82.0,38.0,63.0,62.0,82.0,32.0,26.0,79.0,78.0,77.0,83.0,84.0,65.0,85.0,94.0,30.0,31.0
116,84,LW,88.0,22,58.0,85.0,81.0,86.0,79.0,76.0,84.0,87.0,84.0,54.0,9.0,8.0,8.0,15.0,11.0,69.0,42.0,74.0,60.0,80.0,38.0,81.0,83.0,81.0,77.0,84.0,36.0,89.0,75.0,39.0,75.0,73.0,74.0
117,84,LCM,73.0,22,84.0,76.0,62.0,85.0,86.0,69.0,75.0,83.0,83.0,68.0,7.0,6.0,9.0,11.0,8.0,77.0,74.0,67.0,80.0,80.0,70.0,74.0,86.0,85.0,85.0,78.0,63.0,76.0,90.0,70.0,71.0,85.0,79.0
118,84,CDM,69.0,24,85.0,69.0,67.0,82.0,84.0,79.0,71.0,76.0,66.0,53.0,13.0,12.0,6.0,8.0,8.0,75.0,84.0,75.0,78.0,65.0,83.0,91.0,70.0,83.0,83.0,78.0,84.0,72.0,92.0,86.0,79.0,75.0,47.0
119,84,LDM,73.0,24,80.0,69.0,68.0,76.0,79.0,72.0,49.0,59.0,33.0,32.0,6.0,6.0,12.0,10.0,13.0,80.0,84.0,86.0,78.0,35.0,85.0,31.0,46.0,81.0,81.0,53.0,87.0,76.0,75.0,87.0,74.0,51.0,31.0
120,84,CDM,49.0,26,75.0,51.0,51.0,79.0,89.0,68.0,79.0,80.0,52.0,50.0,6.0,6.0,5.0,14.0,14.0,73.0,84.0,69.0,86.0,55.0,84.0,60.0,64.0,75.0,84.0,59.0,68.0,53.0,84.0,85.0,90.0,83.0,50.0
121,84,CM,75.0,26,79.0,80.0,73.0,85.0,79.0,75.0,75.0,82.0,57.0,76.0,14.0,7.0,13.0,14.0,8.0,56.0,78.0,58.0,87.0,62.0,63.0,84.0,72.0,83.0,89.0,71.0,70.0,69.0,79.0,78.0,66.0,87.0,71.0
122,84,RM,87.0,25,56.0,86.0,71.0,86.0,82.0,83.0,86.0,85.0,81.0,72.0,8.0,11.0,14.0,10.0,9.0,75.0,42.0,76.0,76.0,82.0,46.0,74.0,83.0,83.0,83.0,83.0,31.0,80.0,83.0,29.0,66.0,80.0,74.0
123,84,RB,79.0,26,81.0,81.0,79.0,83.0,77.0,83.0,72.0,76.0,41.0,47.0,13.0,13.0,15.0,9.0,15.0,70.0,83.0,76.0,71.0,36.0,83.0,45.0,61.0,82.0,81.0,64.0,85.0,84.0,84.0,83.0,74.0,57.0,34.0
124,84,ST,87.0,24,76.0,82.0,79.0,85.0,79.0,79.0,85.0,85.0,79.0,88.0,8.0,14.0,6.0,12.0,10.0,65.0,28.0,74.0,74.0,81.0,29.0,75.0,83.0,79.0,80.0,87.0,20.0,87.0,79.0,31.0,80.0,82.0,74.0
125,84,LM,88.0,25,60.0,82.0,76.0,85.0,82.0,78.0,81.0,88.0,85.0,70.0,11.0,13.0,13.0,6.0,10.0,65.0,39.0,63.0,64.0,88.0,48.0,71.0,85.0,84.0,79.0,86.0,33.0,87.0,85.0,34.0,63.0,80.0,79.0
126,84,GK,63.0,27,43.0,67.0,62.0,21.0,65.0,19.0,15.0,15.0,18.0,14.0,86.0,80.0,75.0,81.0,88.0,16.0,25.0,82.0,31.0,18.0,13.0,16.0,9.0,84.0,32.0,20.0,13.0,64.0,36.0,15.0,73.0,48.0,13.0
127,84,CB,67.0,26,78.0,61.0,59.0,71.0,82.0,49.0,45.0,63.0,25.0,16.0,8.0,10.0,7.0,14.0,13.0,80.0,87.0,76.0,71.0,60.0,88.0,41.0,32.0,80.0,71.0,65.0,83.0,69.0,66.0,87.0,80.0,59.0,27.0
128,84,GK,57.0,25,25.0,70.0,30.0,23.0,65.0,11.0,15.0,19.0,11.0,13.0,81.0,85.0,71.0,79.0,90.0,12.0,19.0,75.0,31.0,17.0,20.0,21.0,12.0,79.0,33.0,23.0,19.0,56.0,30.0,12.0,52.0,44.0,19.0
129,84,RAM,89.0,30,78.0,91.0,82.0,85.0,80.0,80.0,78.0,90.0,67.0,69.0,5.0,5.0,13.0,6.0,9.0,58.0,62.0,75.0,69.0,80.0,63.0,65.0,78.0,80.0,80.0,84.0,74.0,93.0,78.0,70.0,61.0,76.0,70.0
130,84,ST,85.0,30,63.0,87.0,74.0,85.0,85.0,80.0,80.0,86.0,88.0,76.0,12.0,16.0,9.0,12.0,13.0,78.0,39.0,68.0,64.0,82.0,39.0,82.0,86.0,85.0,79.0,79.0,18.0,78.0,75.0,21.0,60.0,75.0,83.0
131,84,GK,46.0,26,28.0,52.0,44.0,22.0,66.0,9.0,9.0,16.0,9.0,8.0,84.0,82.0,75.0,85.0,82.0,13.0,22.0,73.0,40.0,14.0,27.0,23.0,7.0,80.0,45.0,23.0,18.0,52.0,43.0,15.0,68.0,54.0,10.0
132,84,CDM,52.0,29,80.0,44.0,50.0,79.0,84.0,71.0,72.0,80.0,64.0,67.0,7.0,15.0,12.0,14.0,9.0,74.0,86.0,67.0,83.0,75.0,83.0,64.0,69.0,83.0,84.0,83.0,75.0,59.0,84.0,84.0,85.0,73.0,73.0
133,84,GK,38.0,28,31.0,43.0,39.0,20.0,48.0,11.0,11.0,10.0,11.0,15.0,85.0,79.0,68.0,82.0,88.0,11.0,18.0,69.0,20.0,14.0,10.0,20.0,9.0,83.0,15.0,14.0,13.0,44.0,34.0,10.0,55.0,53.0,9.0
134,84,RDM,66.0,28,76.0,71.0,75.0,83.0,79.0,68.0,76.0,78.0,72.0,68.0,15.0,7.0,11.0,14.0,12.0,51.0,87.0,63.0,82.0,76.0,69.0,50.0,79.0,84.0,86.0,69.0,80.0,57.0,77.0,83.0,68.0,86.0,58.0
135,84,RB,86.0,28,78.0,67.0,72.0,78.0,75.0,81.0,76.0,79.0,51.0,71.0,12.0,6.0,16.0,15.0,8.0,74.0,81.0,83.0,67.0,69.0,78.0,63.0,67.0,83.0,78.0,86.0,83.0,93.0,89.0,84.0,75.0,69.0,57.0
136,84,CM,67.0,27,70.0,78.0,78.0,86.0,87.0,74.0,81.0,85.0,73.0,74.0,11.0,14.0,5.0,5.0,13.0,50.0,77.0,61.0,83.0,73.0,73.0,76.0,79.0,85.0,88.0,77.0,64.0,68.0,69.0,68.0,72.0,86.0,75.0
137,84,RM,88.0,31,54.0,85.0,80.0,85.0,79.0,82.0,73.0,82.0,78.0,65.0,8.0,5.0,14.0,11.0,11.0,65.0,40.0,73.0,51.0,80.0,64.0,62.0,88.0,82.0,80.0,78.0,32.0,89.0,91.0,32.0,55.0,78.0,84.0
138,84,RM,85.0,30,73.0,92.0,77.0,85.0,82.0,83.0,84.0,86.0,72.0,82.0,10.0,7.0,11.0,12.0,11.0,51.0,38.0,72.0,79.0,77.0,35.0,73.0,82.0,80.0,82.0,83.0,56.0,84.0,73.0,59.0,60.0,82.0,77.0
139,84,ST,67.0,32,88.0,67.0,53.0,77.0,80.0,72.0,64.0,76.0,84.0,49.0,10.0,8.0,5.0,8.0,15.0,90.0,66.0,85.0,67.0,60.0,59.0,76.0,90.0,86.0,75.0,80.0,64.0,73.0,83.0,64.0,85.0,74.0,86.0
140,84,RW,91.0,29,44.0,89.0,79.0,84.0,79.0,76.0,82.0,88.0,77.0,83.0,14.0,12.0,13.0,7.0,13.0,31.0,55.0,41.0,77.0,81.0,43.0,70.0,80.0,82.0,80.0,79.0,51.0,86.0,85.0,57.0,60.0,83.0,59.0
141,84,GK,59.0,29,20.0,62.0,58.0,14.0,64.0,24.0,23.0,15.0,14.0,22.0,85.0,83.0,77.0,82.0,84.0,13.0,22.0,73.0,39.0,13.0,24.0,15.0,12.0,79.0,39.0,24.0,14.0,54.0,41.0,15.0,73.0,46.0,15.0
142,84,CDM,68.0,30,73.0,79.0,83.0,86.0,80.0,80.0,83.0,84.0,66.0,81.0,13.0,8.0,7.0,7.0,10.0,49.0,76.0,57.0,87.0,78.0,75.0,78.0,75.0,77.0,88.0,74.0,64.0,64.0,74.0,69.0,67.0,88.0,65.0
143,84,LCM,67.0,29,82.0,78.0,60.0,84.0,89.0,69.0,69.0,78.0,71.0,68.0,5.0,7.0,7.0,10.0,7.0,80.0,80.0,76.0,79.0,74.0,80.0,81.0,75.0,84.0,89.0,78.0,85.0,74.0,86.0,79.0,82.0,79.0,77.0
144,84,CAM,75.0,31,57.0,79.0,80.0,90.0,82.0,87.0,90.0,86.0,78.0,84.0,11.0,15.0,9.0,14.0,12.0,59.0,37.0,48.0,80.0,82.0,32.0,74.0,79.0,75.0,84.0,80.0,39.0,72.0,73.0,36.0,72.0,87.0,77.0
145,84,ST,65.0,34,61.0,77.0,69.0,88.0,87.0,70.0,85.0,84.0,88.0,77.0,12.0,11.0,7.0,8.0,5.0,84.0,34.0,69.0,75.0,85.0,31.0,84.0,87.0,85.0,76.0,84.0,25.0,64.0,66.0,36.0,63.0,83.0,85.0
146,84,RCB,64.0,30,88.0,60.0,64.0,58.0,82.0,47.0,29.0,58.0,44.0,35.0,6.0,8.0,5.0,12.0,5.0,85.0,77.0,86.0,51.0,48.0,85.0,24.0,49.0,81.0,60.0,77.0,85.0,73.0,69.0,87.0,86.0,45.0,46.0
147,84,GK,45.0,31,31.0,51.0,55.0,15.0,66.0,11.0,17.0,12.0,11.0,12.0,82.0,84.0,77.0,85.0,82.0,12.0,25.0,72.0,34.0,11.0,13.0,25.0,12.0,78.0,33.0,21.0,11.0,50.0,37.0,12.0,76.0,49.0,13.0
148,84,RS,69.0,32,75.0,76.0,75.0,82.0,87.0,55.0,83.0,75.0,86.0,73.0,10.0,13.0,6.0,9.0,5.0,89.0,41.0,91.0,58.0,80.0,39.0,81.0,88.0,85.0,79.0,79.0,19.0,66.0,68.0,42.0,75.0,70.0,84.0
149,84,GK,59.0,31,35.0,62.0,47.0,40.0,67.0,18.0,13.0,12.0,12.0,15.0,82.0,77.0,82.0,80.0,88.0,16.0,20.0,60.0,46.0,14.0,14.0,26.0,13.0,81.0,44.0,36.0,13.0,60.0,34.0,14.0,64.0,59.0,15.0
150,84,RCB,54.0,32,81.0,53.0,56.0,71.0,75.0,38.0,53.0,59.0,27.0,45.0,8.0,6.0,5.0,9.0,8.0,77.0,86.0,77.0,72.0,53.0,89.0,37.0,30.0,82.0,74.0,65.0,85.0,53.0,55.0,87.0,82.0,57.0,31.0
151,84,LS,94.0,30,56.0,92.0,94.0,87.0,84.0,82.0,79.0,89.0,76.0,79.0,8.0,11.0,12.0,9.0,6.0,38.0,40.0,70.0,74.0,79.0,50.0,72.0,81.0,83.0,82.0,76.0,34.0,86.0,75.0,30.0,48.0,85.0,72.0
152,84,CB,61.0,37,66.0,52.0,64.0,65.0,88.0,40.0,50.0,64.0,21.0,31.0,4.0,2.0,4.0,2.0,4.0,72.0,90.0,81.0,65.0,39.0,94.0,60.0,28.0,80.0,65.0,54.0,82.0,77.0,53.0,90.0,83.0,62.0,35.0
153,84,RM,84.0,34,74.0,91.0,84.0,88.0,80.0,92.0,94.0,89.0,67.0,73.0,12.0,14.0,10.0,5.0,15.0,41.0,24.0,63.0,75.0,80.0,29.0,74.0,78.0,78.0,79.0,79.0,13.0,82.0,65.0,17.0,55.0,84.0,80.0
154,84,RM,83.0,34,47.0,87.0,90.0,88.0,85.0,80.0,90.0,89.0,85.0,81.0,10.0,8.0,11.0,5.0,15.0,51.0,37.0,60.0,71.0,86.0,30.0,78.0,84.0,85.0,82.0,86.0,26.0,76.0,64.0,26.0,67.0,80.0,86.0
155,83,RW,93.0,21,54.0,90.0,85.0,83.0,75.0,78.0,78.0,90.0,78.0,64.0,6.0,6.0,14.0,10.0,13.0,43.0,36.0,59.0,70.0,70.0,42.0,75.0,79.0,82.0,78.0,83.0,33.0,92.0,73.0,30.0,46.0,84.0,76.0
156,83,ST,87.0,21,73.0,92.0,91.0,85.0,82.0,66.0,76.0,86.0,84.0,54.0,13.0,8.0,6.0,6.0,15.0,74.0,32.0,77.0,66.0,73.0,53.0,78.0,88.0,86.0,76.0,78.0,19.0,85.0,84.0,23.0,68.0,77.0,72.0
157,83,RW,88.0,26,62.0,85.0,76.0,83.0,81.0,83.0,86.0,85.0,74.0,78.0,12.0,12.0,13.0,15.0,13.0,64.0,40.0,64.0,82.0,78.0,24.0,77.0,82.0,84.0,83.0,82.0,33.0,87.0,86.0,35.0,70.0,83.0,76.0
158,83,LCB,83.0,26,88.0,77.0,68.0,70.0,71.0,40.0,45.0,56.0,38.0,49.0,16.0,15.0,13.0,15.0,10.0,83.0,84.0,69.0,61.0,41.0,85.0,56.0,38.0,85.0,74.0,53.0,82.0,78.0,76.0,87.0,73.0,42.0,44.0
159,83,ST,79.0,26,65.0,55.0,55.0,74.0,79.0,56.0,59.0,75.0,85.0,67.0,8.0,11.0,20.0,19.0,20.0,83.0,32.0,84.0,47.0,82.0,26.0,77.0,83.0,84.0,73.0,85.0,24.0,83.0,56.0,27.0,87.0,58.0,82.0
160,83,LCB,75.0,22,85.0,74.0,65.0,78.0,80.0,62.0,50.0,58.0,31.0,32.0,7.0,8.0,14.0,15.0,9.0,79.0,83.0,77.0,75.0,39.0,80.0,50.0,39.0,79.0,79.0,55.0,83.0,78.0,80.0,83.0,84.0,60.0,33.0
161,83,CM,78.0,23,78.0,89.0,90.0,88.0,79.0,62.0,64.0,88.0,74.0,70.0,7.0,14.0,15.0,14.0,9.0,42.0,75.0,53.0,78.0,73.0,68.0,58.0,74.0,82.0,88.0,76.0,61.0,60.0,82.0,62.0,58.0,81.0,71.0
162,83,CM,75.0,23,81.0,75.0,74.0,81.0,74.0,67.0,66.0,77.0,75.0,73.0,7.0,10.0,14.0,9.0,14.0,82.0,76.0,90.0,86.0,81.0,75.0,70.0,79.0,83.0,84.0,82.0,71.0,66.0,87.0,78.0,77.0,80.0,62.0
163,83,LM,86.0,22,63.0,87.0,86.0,86.0,80.0,83.0,85.0,85.0,75.0,81.0,11.0,15.0,13.0,7.0,14.0,54.0,66.0,71.0,75.0,76.0,55.0,68.0,77.0,80.0,84.0,79.0,63.0,84.0,79.0,59.0,63.0,85.0,78.0
164,83,LM,95.0,22,36.0,87.0,84.0,83.0,75.0,81.0,84.0,88.0,76.0,70.0,5.0,3.0,5.0,3.0,5.0,52.0,23.0,75.0,63.0,73.0,29.0,70.0,79.0,81.0,77.0,77.0,15.0,93.0,76.0,17.0,61.0,75.0,77.0
165,83,CB,64.0,22,76.0,48.0,44.0,64.0,75.0,35.0,30.0,55.0,20.0,27.0,11.0,8.0,7.0,9.0,14.0,80.0,80.0,72.0,69.0,25.0,80.0,38.0,27.0,82.0,74.0,44.0,84.0,77.0,63.0,88.0,93.0,61.0,24.0
166,83,CAM,77.0,24,67.0,76.0,65.0,84.0,74.0,78.0,86.0,82.0,80.0,87.0,13.0,11.0,13.0,12.0,10.0,77.0,58.0,58.0,79.0,88.0,55.0,71.0,86.0,79.0,81.0,84.0,42.0,76.0,76.0,62.0,72.0,81.0,76.0
167,83,RW,93.0,22,63.0,81.0,76.0,84.0,74.0,69.0,62.0,83.0,87.0,56.0,9.0,9.0,8.0,15.0,9.0,76.0,37.0,78.0,55.0,67.0,39.0,72.0,85.0,86.0,77.0,74.0,19.0,93.0,83.0,20.0,59.0,61.0,82.0
168,83,CM,73.0,23,76.0,79.0,72.0,83.0,82.0,70.0,73.0,79.0,69.0,59.0,9.0,12.0,9.0,7.0,15.0,77.0,80.0,73.0,83.0,79.0,70.0,69.0,76.0,83.0,85.0,80.0,75.0,74.0,82.0,81.0,80.0,80.0,72.0
169,83,CM,84.0,23,80.0,76.0,70.0,83.0,80.0,75.0,76.0,81.0,72.0,75.0,13.0,8.0,15.0,11.0,9.0,75.0,83.0,67.0,79.0,78.0,70.0,60.0,77.0,83.0,84.0,77.0,78.0,79.0,86.0,79.0,70.0,82.0,68.0
170,83,RM,90.0,26,60.0,87.0,79.0,82.0,78.0,79.0,75.0,84.0,86.0,76.0,10.0,13.0,6.0,7.0,13.0,60.0,33.0,82.0,73.0,83.0,36.0,74.0,79.0,82.0,78.0,82.0,32.0,91.0,83.0,30.0,61.0,81.0,69.0
171,83,RAM,76.0,25,71.0,85.0,78.0,83.0,83.0,84.0,90.0,83.0,68.0,78.0,11.0,7.0,11.0,8.0,14.0,53.0,62.0,38.0,89.0,75.0,52.0,73.0,75.0,82.0,86.0,80.0,36.0,74.0,86.0,66.0,59.0,88.0,77.0
172,83,RW,84.0,27,65.0,79.0,84.0,83.0,75.0,86.0,82.0,82.0,73.0,75.0,9.0,16.0,9.0,9.0,7.0,52.0,44.0,68.0,75.0,80.0,42.0,56.0,81.0,85.0,83.0,82.0,44.0,79.0,90.0,50.0,57.0,83.0,54.0
173,83,LM,89.0,24,61.0,88.0,71.0,87.0,75.0,78.0,81.0,88.0,79.0,78.0,9.0,11.0,9.0,10.0,10.0,53.0,18.0,68.0,71.0,75.0,58.0,74.0,81.0,83.0,77.0,84.0,26.0,87.0,74.0,39.0,59.0,71.0,68.0
174,83,LS,77.0,26,55.0,70.0,69.0,81.0,72.0,61.0,71.0,78.0,83.0,56.0,15.0,12.0,7.0,12.0,10.0,80.0,40.0,72.0,56.0,77.0,43.0,73.0,83.0,82.0,78.0,81.0,41.0,80.0,72.0,41.0,74.0,58.0,79.0
175,83,RCB,60.0,29,92.0,52.0,57.0,62.0,75.0,45.0,32.0,57.0,39.0,30.0,9.0,11.0,14.0,9.0,7.0,81.0,81.0,90.0,67.0,41.0,85.0,47.0,34.0,77.0,74.0,46.0,79.0,67.0,78.0,85.0,86.0,50.0,44.0
176,83,LCM,84.0,24,77.0,81.0,85.0,89.0,72.0,73.0,78.0,88.0,62.0,68.0,9.0,5.0,6.0,7.0,7.0,42.0,78.0,63.0,82.0,75.0,69.0,59.0,69.0,70.0,87.0,79.0,63.0,74.0,82.0,75.0,65.0,88.0,76.0
177,83,GK,34.0,23,18.0,41.0,39.0,16.0,63.0,25.0,25.0,10.0,11.0,19.0,84.0,80.0,76.0,80.0,84.0,17.0,21.0,71.0,36.0,14.0,19.0,24.0,15.0,79.0,32.0,25.0,16.0,33.0,37.0,18.0,51.0,55.0,18.0
178,83,RCM,68.0,26,71.0,76.0,72.0,83.0,73.0,72.0,80.0,80.0,71.0,69.0,9.0,14.0,12.0,7.0,8.0,74.0,69.0,77.0,83.0,80.0,70.0,65.0,77.0,82.0,86.0,81.0,60.0,65.0,77.0,73.0,63.0,84.0,63.0
179,83,ST,92.0,22,63.0,87.0,88.0,83.0,74.0,74.0,64.0,87.0,81.0,62.0,14.0,10.0,10.0,9.0,7.0,46.0,38.0,64.0,68.0,81.0,45.0,68.0,80.0,80.0,79.0,85.0,45.0,90.0,68.0,48.0,68.0,74.0,83.0
180,83,GK,53.0,24,30.0,55.0,55.0,40.0,69.0,17.0,18.0,14.0,19.0,16.0,83.0,78.0,88.0,81.0,86.0,15.0,24.0,72.0,55.0,13.0,16.0,41.0,18.0,83.0,55.0,31.0,12.0,44.0,45.0,20.0,70.0,68.0,20.0
181,83,CB,55.0,27,83.0,61.0,49.0,68.0,75.0,35.0,34.0,47.0,34.0,28.0,14.0,13.0,14.0,13.0,12.0,85.0,84.0,87.0,69.0,31.0,86.0,37.0,29.0,82.0,72.0,43.0,84.0,61.0,58.0,83.0,77.0,41.0,27.0
182,83,RCB,67.0,24,79.0,61.0,59.0,80.0,80.0,62.0,47.0,69.0,29.0,29.0,7.0,15.0,11.0,10.0,8.0,83.0,81.0,75.0,74.0,38.0,85.0,44.0,48.0,82.0,81.0,46.0,82.0,71.0,79.0,85.0,77.0,67.0,27.0
183,83,RW,83.0,24,23.0,86.0,84.0,89.0,76.0,84.0,87.0,88.0,70.0,80.0,15.0,15.0,9.0,8.0,9.0,50.0,20.0,50.0,75.0,87.0,50.0,72.0,76.0,78.0,86.0,78.0,18.0,77.0,77.0,23.0,56.0,84.0,72.0
184,83,CM,78.0,24,48.0,80.0,75.0,89.0,83.0,83.0,78.0,88.0,78.0,76.0,11.0,13.0,5.0,13.0,8.0,65.0,66.0,75.0,79.0,82.0,39.0,63.0,79.0,83.0,84.0,86.0,44.0,77.0,69.0,64.0,66.0,84.0,84.0
185,83,LM,93.0,25,67.0,89.0,88.0,88.0,82.0,79.0,71.0,90.0,71.0,69.0,12.0,10.0,9.0,5.0,7.0,44.0,69.0,38.0,74.0,84.0,47.0,53.0,73.0,74.0,80.0,83.0,54.0,89.0,72.0,60.0,53.0,79.0,68.0
186,83,RM,94.0,25,72.0,94.0,90.0,81.0,80.0,75.0,69.0,88.0,78.0,74.0,9.0,10.0,14.0,7.0,14.0,50.0,50.0,77.0,74.0,76.0,31.0,74.0,80.0,76.0,77.0,79.0,51.0,90.0,75.0,43.0,59.0,74.0,70.0
