Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
75,34,65,72,80,82,80,81,0,81,82,72,0,0,0,0,0,0,55,0,69,0,73,0,89,1,76,80,69,73,0,70,56,0,55,76,68
95,24,33,88,77,85,76,72,0,60,78,78,0,0,0,0,0,0,64,0,80,0,73,0,69,0,76,79,67,78,0,92,91,0,45,66,75
85,25,89,78,80,40,59,65,0,46,58,78,0,0,0,0,0,0,73,0,74,0,72,0,68,0,76,76,65,84,0,87,88,0,89,65,68
89,20,56,79,79,70,76,73,0,67,74,79,0,0,0,0,0,0,60,0,58,0,66,0,74,0,76,70,67,76,0,85,65,0,74,65,69
82,20,70,87,80,78,79,80,0,74,83,73,0,0,0,0,0,0,68,0,66,0,75,0,61,0,76,81,67,76,0,81,73,0,60,73,69
86,20,67,84,81,70,76,75,0,74,77,75,0,0,0,0,0,0,60,0,65,0,77,0,69,0,76,79,73,78,0,87,77,0,56,71,73
86,27,50,76,73,74,72,75,0,71,75,75,0,0,0,0,0,0,74,0,90,0,74,0,70,0,76,72,68,84,0,85,85,0,68,62,61
75,23,65,72,79,79,74,73,0,57,71,75,0,0,0,0,0,0,80,0,81,0,69,0,62,0,76,77,66,77,0,77,71,0,71,69,71
73,25,82,73,80,49,74,67,0,48,66,75,0,0,0,0,0,0,81,0,85,0,65,0,66,0,76,79,64,76,0,79,75,0,73,55,75
80,28,68,80,76,70,76,73,0,70,70,75,0,0,0,0,0,0,70,0,61,0,66,0,76,0,76,77,69,78,0,81,70,0,73,74,71
68,24,67,62,78,81,75,72,0,59,68,79,0,0,0,0,0,0,77,0,79,0,70,0,86,0,76,74,65,78,0,64,69,0,83,58,69
86,20,63,88,76,82,80,72,0,71,78,79,0,0,0,0,0,0,72,0,76,0,68,0,83,0,76,68,71,75,0,79,66,0,56,69,77
68,25,65,62,83,65,74,71,0,65,69,83,0,0,0,0,0,0,71,0,72,0,66,0,71,0,76,70,72,75,0,70,74,0,76,75,67
83,27,70,85,79,78,76,72,0,68,74,80,0,0,0,0,0,0,78,0,78,0,58,0,72,0,76,72,68,70,0,85,75,0,61,61,76
62,24,79,59,77,45,73,76,0,66,70,81,0,0,0,0,0,0,82,0,54,0,71,0,79,0,76,71,63,77,0,66,76,0,84,59,78
83,28,50,85,78,84,74,68,0,69,72,74,0,0,0,0,0,0,82,0,94,0,65,0,69,0,76,71,69,74,0,84,87,0,64,70,69
82,26,65,81,81,77,76,70,0,41,73,75,0,0,0,0,0,0,69,0,75,0,68,0,76,0,76,72,68,80,0,84,76,0,72,64,78
59,26,74,64,79,55,77,76,0,49,70,76,0,0,0,0,0,0,79,0,72,0,66,0,67,0,76,75,67,75,0,69,86,0,82,56,69
85,23,47,74,79,71,77,72,0,63,76,80,0,0,0,0,0,0,67,0,62,0,68,0,73,0,76,71,62,81,0,80,64,0,62,54,68
76,29,52,66,85,80,72,73,0,71,67,80,0,0,0,0,0,0,71,0,73,0,66,0,73,0,76,67,71,74,0,73,75,0,80,65,68
80,28,69,82,78,75,76,74,0,69,73,80,0,0,0,0,0,0,71,0,80,0,73,0,81,0,76,73,67,75,0,75,74,0,67,61,77
76,24,72,73,78,74,77,74,0,76,78,76,0,0,0,0,0,0,66,0,74,0,72,0,74,0,76,77,73,77,0,78,69,0,72,57,74
82,27,35,83,78,73,77,59,0,71,78,74,0,0,0,0,0,0,69,0,76,0,69,0,54,0,76,77,74,74,0,82,72,0,59,71,68
77,25,75,81,72,72,78,70,0,77,80,73,0,0,0,0,0,0,76,0,72,0,74,0,74,0,76,76,74,76,0,77,74,0,74,70,74
71,24,58,72,77,60,76,70,0,64,72,80,0,0,0,0,0,0,74,0,76,0,63,0,70,0,76,70,64,82,0,78,69,0,77,48,76
93,25,73,81,77,79,75,78,0,62,73,79,0,0,0,0,0,0,62,0,66,0,64,0,75,0,76,70,70,69,0,90,77,0,81,71,65
69,36,55,72,80,69,76,70,0,69,73,80,0,0,0,0,0,0,70,0,72,0,71,0,78,0,76,74,69,74,0,68,71,0,81,69,66
67,28,64,67,85,69,72,83,0,56,75,79,0,0,0,0,0,0,60,0,66,0,77,0,85,0,76,80,71,76,0,69,73,0,75,72,79
91,25,61,72,79,76,69,69,0,48,70,77,0,0,0,0,0,0,65,0,70,0,65,0,74,0,76,74,66,80,0,91,79,0,79,67,68
74,27,79,74,82,63,68,69,0,62,70,76,0,0,0,0,0,0,67,0,73,0,73,0,66,0,76,77,69,80,0,77,91,0,81,59,73
78,27,67,73,80,62,75,69,0,53,72,78,0,0,0,0,0,0,77,0,80,0,64,0,73,0,76,74,62,72,0,79,70,0,79,56,70
74,29,62,60,77,31,73,66,0,66,70,79,0,0,0,0,0,0,77,0,34,0,72,0,78,0,76,72,61,77,0,75,73,0,91,60,65
79,29,65,79,80,80,77,80,0,73,73,80,0,0,0,0,0,0,66,0,72,0,63,0,74,0,76,76,61,72,0,77,73,0,76,72,71
84,27,59,84,81,68,72,65,0,56,77,76,0,0,0,0,0,0,74,0,83,0,66,0,71,0,76,68,64,74,0,83,76,0,78,55,62
78,31,45,78,80,74,78,78,0,70,76,76,0,0,0,0,0,0,73,0,76,0,60,0,73,0,76,76,72,70,0,78,76,0,76,74,70
50,28,83,41,80,50,73,80,0,56,68,77,0,0,0,0,0,0,79,0,68,0,69,0,80,0,76,77,68,81,0,53,70,0,92,56,77
66,27,76,67,76,59,78,73,0,70,76,74,0,0,0,0,0,0,75,0,61,0,72,0,75,0,76,75,71,79,0,78,72,0,77,67,80
54,28,76,61,78,39,75,69,0,67,72,78,0,0,0,0,0,0,83,0,77,0,57,0,75,0,76,74,77,74,0,68,72,0,78,76,66
66,27,63,58,77,55,69,74,0,53,66,77,0,0,0,0,0,0,85,0,70,0,68,0,71,0,76,74,63,79,0,69,75,0,82,63,71
64,29,74,54,79,56,73,74,0,38,61,80,0,0,0,0,0,0,78,0,65,0,69,0,55,0,76,76,69,79,0,74,67,0,84,58,74
59,28,60,65,81,56,71,82,0,54,64,79,0,0,0,0,0,0,82,0,66,0,63,0,77,0,76,80,63,78,0,63,68,0,75,58,79
79,27,75,82,75,74,75,69,0,73,75,78,0,0,0,0,0,0,70,0,70,0,74,0,72,0,76,71,74,76,0,86,80,0,73,73,73
64,29,71,67,82,58,71,75,0,57,70,79,0,0,0,0,0,0,79,0,70,0,71,0,76,0,76,73,69,80,0,61,66,0,79,67,71
78,35,70,77,76,63,72,62,0,63,68,75,0,0,0,0,0,0,80,0,79,0,75,0,72,0,76,73,68,78,0,77,65,0,85,73,74
49,28,46,58,80,50,71,70,0,60,68,77,0,0,0,0,0,0,85,0,69,0,75,0,67,0,76,71,71,79,0,53,56,0,89,75,78
79,29,72,69,78,64,70,75,0,73,74,72,0,0,0,0,0,0,77,0,90,0,67,0,72,0,76,76,74,76,0,82,86,0,75,72,75
69,27,84,75,75,46,71,70,0,66,72,76,0,0,0,0,0,0,76,0,73,0,70,0,75,0,76,68,70,81,0,69,74,0,86,72,69
62,28,64,74,82,73,73,75,0,72,68,80,0,0,0,0,0,0,72,0,70,0,76,0,75,0,76,78,74,79,0,62,85,0,60,73,83
77,29,58,77,78,64,84,59,0,76,82,74,0,0,0,0,0,0,68,0,74,0,69,0,67,0,76,75,73,74,0,75,66,0,68,71,74
65,27,57,69,78,53,76,53,0,76,75,74,0,0,0,0,0,0,81,0,61,0,73,0,72,0,76,74,70,78,0,67,68,0,76,68,75
69,33,78,79,80,64,75,80,0,66,72,77,0,0,0,0,0,0,74,0,81,0,68,0,73,0,76,75,70,73,0,73,68,0,77,69,74
55,33,63,59,80,34,71,76,0,66,70,80,0,0,0,0,0,0,81,0,62,0,68,0,81,0,76,76,74,72,0,58,65,0,86,69,73
67,32,70,73,86,78,74,78,0,63,64,83,0,0,0,0,0,0,88,0,93,0,40,0,85,0,76,70,65,68,0,69,56,0,66,58,80
60,34,58,68,80,60,75,80,0,61,69,80,0,0,0,0,0,0,80,0,78,0,50,0,74,0,76,70,68,80,0,66,61,0,78,62,70
75,26,77,79,74,76,79,75,0,71,79,64,0,0,0,0,0,0,70,0,78,0,66,0,70,1,75,77,76,74,0,74,64,0,64,77,73
69,33,64,69,76,72,84,78,0,79,82,62,0,0,0,0,0,0,61,0,52,0,78,0,66,1,75,66,79,81,0,66,68,0,62,76,76
77,31,54,79,75,75,75,72,0,74,75,76,0,0,0,0,0,0,74,0,90,0,72,0,74,0,75,71,69,76,0,80,77,0,70,69,71
49,33,71,48,84,41,72,65,0,53,61,80,0,0,0,0,0,0,81,0,31,0,73,0,81,0,75,75,58,78,0,53,63,0,92,58,74
85,19,62,86,73,62,81,58,0,65,82,74,0,0,0,0,0,0,64,0,61,0,70,0,77,0,75,71,75,73,0,83,64,0,65,75,77
59,25,67,63,72,60,75,83,0,63,72,75,0,0,0,0,0,0,72,0,69,0,73,0,74,0,75,72,74,78,0,77,83,0,77,69,74
68,29,43,78,77,69,76,73,0,79,71,75,0,0,0,0,0,0,73,0,82,0,74,0,74,0,75,79,65,75,0,77,64,0,67,64,76
79,24,50,78,79,79,76,67,0,65,80,76,0,0,0,0,0,0,64,0,73,0,68,0,56,0,75,77,75,73,0,77,76,0,50,68,74
73,19,52,68,73,67,78,74,0,67,74,75,0,0,0,0,0,0,68,0,72,0,77,0,71,0,75,67,68,85,0,78,63,0,79,68,68
84,21,48,83,75,69,73,55,0,49,72,77,0,0,0,0,0,0,72,0,67,0,71,0,67,0,75,69,76,74,0,83,82,0,68,68,73
83,21,58,82,77,82,74,72,0,82,77,77,0,0,0,0,0,0,74,0,76,0,76,0,66,0,75,69,68,72,0,81,64,0,58,65,72
76,23,67,69,74,60,75,73,0,69,72,76,0,0,0,0,0,0,70,0,72,0,74,0,71,0,75,70,61,79,0,74,67,0,75,61,70
55,24,53,66,78,48,74,53,0,66,71,78,0,0,0,0,0,0,78,0,56,0,68,0,59,0,75,76,62,74,0,57,63,0,80,48,80
57,22,89,61,77,48,71,76,0,39,68,76,0,0,0,0,0,0,84,0,81,0,66,0,64,0,75,73,64,80,0,68,67,0,84,65,82
73,29,61,74,75,67,74,76,0,69,73,75,0,0,0,0,0,0,74,0,76,0,74,0,71,0,75,71,67,77,0,71,77,0,73,60,75
70,26,48,74,74,68,76,63,0,46,69,76,0,0,0,0,0,0,77,0,73,0,75,0,70,0,75,76,63,75,0,74,72,0,73,62,63
51,28,77,38,77,35,74,73,0,46,65,75,0,0,0,0,0,0,82,0,68,0,63,0,62,0,75,72,70,77,0,66,83,0,90,68,69
90,29,60,91,75,83,76,64,0,63,81,75,0,0,0,0,0,0,62,0,75,0,62,0,70,0,75,72,74,67,0,88,79,0,68,71,70
88,26,56,72,74,68,73,68,0,63,73,75,0,0,0,0,0,0,74,0,70,0,71,0,67,0,75,70,64,76,0,76,78,0,77,63,74
78,23,39,83,80,72,79,75,0,66,83,77,0,0,0,0,0,0,52,0,71,0,79,0,70,0,75,70,74,79,0,80,66,0,57,67,73
84,27,60,86,76,83,78,73,0,72,81,75,0,0,0,0,0,0,55,0,78,0,73,0,70,0,75,77,72,77,0,79,76,0,55,73,81
72,23,88,62,74,61,74,62,0,59,71,76,0,0,0,0,0,0,73,0,78,0,62,0,62,0,75,75,69,80,0,76,68,0,77,62,67
86,26,46,84,78,80,71,76,0,50,69,79,0,0,0,0,0,0,68,0,71,0,72,0,73,0,75,74,62,73,0,83,66,0,61,34,68
85,26,71,77,73,76,75,64,0,74,76,76,0,0,0,0,0,0,77,0,82,0,66,0,66,0,75,75,67,75,0,81,79,0,61,67,61
75,23,52,68,76,62,73,68,0,52,71,74,0,0,0,0,0,0,66,0,45,0,75,0,69,0,75,72,75,83,0,77,73,0,81,69,67
84,24,68,81,75,80,74,68,0,81,77,76,0,0,0,0,0,0,70,0,75,0,63,0,69,0,75,75,64,75,0,83,78,0,74,67,72
77,29,76,82,77,82,75,70,0,75,73,77,0,0,0,0,0,0,73,0,88,0,72,0,68,0,75,75,68,75,0,80,79,0,58,68,81
92,25,49,82,76,72,81,69,0,63,82,77,0,0,0,0,0,0,61,0,48,0,71,0,55,0,75,71,67,73,0,82,65,0,52,70,71
87,24,60,78,71,77,70,65,0,67,75,79,0,0,0,0,0,0,70,0,83,0,64,0,72,0,75,70,66,72,0,86,73,0,74,38,68
76,25,63,78,73,75,76,61,0,69,75,77,0,0,0,0,0,0,67,0,68,0,73,0,77,0,75,73,74,72,0,79,72,0,68,68,69
78,24,56,80,78,76,80,69,0,68,80,71,0,0,0,0,0,0,76,0,86,0,66,0,65,0,75,72,70,70,0,79,72,0,66,60,68
73,29,61,79,76,63,75,72,0,58,73,75,0,0,0,0,0,0,73,0,74,0,71,0,80,0,75,72,70,76,0,76,76,0,75,76,71
55,25,40,55,78,55,76,74,0,68,66,78,0,0,0,0,0,0,80,0,83,0,68,0,72,0,75,70,65,78,0,69,69,0,86,42,70
69,26,55,38,80,31,67,67,0,40,71,75,0,0,0,0,0,0,80,0,54,0,69,0,78,0,75,73,61,74,0,73,73,0,92,70,69
53,25,84,46,74,54,72,76,0,65,68,75,0,0,0,0,0,0,79,0,77,0,73,0,75,0,75,74,65,87,0,65,62,0,90,56,76
61,25,74,58,75,39,78,73,0,74,77,74,0,0,0,0,0,0,76,0,71,0,67,0,66,0,75,70,72,77,0,71,78,0,85,73,68
75,25,68,73,73,69,75,70,0,37,73,76,0,0,0,0,0,0,70,0,71,0,75,0,75,0,75,69,68,83,0,72,76,0,82,63,73
61,27,63,74,80,45,75,73,0,76,72,75,0,0,0,0,0,0,70,0,62,0,72,0,75,0,75,77,73,75,0,66,74,0,76,73,74
62,25,80,53,76,53,72,67,0,40,71,76,0,0,0,0,0,0,77,0,64,0,65,0,73,0,75,71,62,83,0,71,60,0,90,58,73
65,28,80,58,75,57,70,68,0,58,65,75,0,0,0,0,0,0,79,0,85,0,69,0,72,0,75,72,67,85,0,73,65,0,82,50,70
51,30,78,49,78,37,73,67,0,51,65,76,0,0,0,0,0,0,82,0,42,0,62,0,83,0,75,75,64,85,0,58,63,0,90,55,77
67,27,59,70,80,59,73,71,0,74,68,80,0,0,0,0,0,0,68,0,56,0,76,0,80,0,75,80,69,70,0,63,75,0,68,66,77
93,29,38,93,83,95,76,78,0,79,79,75,0,0,0,0,0,0,49,0,73,0,65,0,76,0,75,80,73,68,0,91,77,0,52,74,77
87,26,59,84,74,68,74,74,0,78,74,73,0,0,0,0,0,0,73,0,74,0,68,0,81,0,75,74,65,73,0,85,71,0,80,57,74
69,29,74,66,77,64,72,74,0,59,68,76,0,0,0,0,0,0,80,0,76,0,62,0,70,0,75,74,66,80,0,69,69,0,79,62,74
78,26,60,75,75,64,76,67,0,76,74,75,0,0,0,0,0,0,74,0,85,0,66,0,74,0,75,78,61,74,0,76,66,0,64,60,72
28,33,72,44,84,30,74,75,0,77,70,75,0,0,0,0,0,0,82,0,34,0,81,0,78,0,75,75,68,88,0,32,50,0,82,66,82
68,30,66,71,76,74,73,72,0,69,71,76,0,0,0,0,0,0,74,0,82,0,68,0,78,0,75,73,72,73,0,75,76,0,77,69,72
78,32,75,76,77,69,69,72,0,60,71,75,0,0,0,0,0,0,80,0,92,0,64,0,74,0,75,75,66,75,0,78,79,0,77,59,68
76,32,65,75,82,78,70,75,0,61,67,81,0,0,0,0,0,0,65,0,70,0,67,0,67,0,75,82,63,75,0,74,75,0,65,64,67
55,32,63,58,81,55,76,75,0,70,72,79,0,0,0,0,0,0,78,0,63,0,60,0,73,0,75,70,70,76,0,52,53,0,84,65,74
67,33,81,76,75,68,73,74,0,64,72,75,0,0,0,0,0,0,74,0,76,0,69,0,72,0,75,74,72,73,0,68,91,0,84,69,67
74,37,44,70,75,63,74,72,0,78,71,72,0,0,0,0,0,0,76,0,74,0,73,0,86,0,75,64,73,74,0,72,72,0,76,73,77
75,33,47,75,73,61,75,72,0,57,75,73,0,0,0,0,0,0,72,0,78,0,70,0,67,0,75,71,67,80,0,78,73,0,84,66,71
68,33,78,69,81,60,74,72,0,63,68,75,0,0,0,0,0,0,75,0,91,0,62,0,71,0,75,76,65,78,0,68,66,0,78,55,85
78,34,78,74,77,75,76,66,0,67,71,70,0,0,0,0,0,0,72,0,81,0,72,0,80,0,75,73,71,81,0,76,77,0,76,70,73
69,37,51,69,80,75,79,79,0,73,75,80,0,0,0,0,0,0,60,0,65,0,76,0,75,0,75,72,69,78,0,69,55,0,70,65,76
47,36,70,56,80,29,77,78,0,57,62,75,0,0,0,0,0,0,83,0,34,0,70,0,74,0,75,78,76,75,0,49,70,0,74,74,80
62,34,49,69,83,60,75,75,0,68,68,79,0,0,0,0,0,0,81,0,80,0,57,0,71,0,75,71,71,71,0,55,54,0,74,62,77
64,31,76,50,79,59,75,72,0,49,69,78,0,0,0,0,0,0,84,0,58,0,72,0,77,0,75,72,66,68,0,69,72,0,80,69,70
91,21,38,93,68,91,76,66,0,47,78,73,0,0,0,0,0,0,58,0,88,0,68,0,48,1,74,71,67,76,0,91,73,0,63,66,73
83,27,70,93,68,85,78,64,0,70,78,72,0,0,0,0,0,0,58,0,83,0,73,0,73,1,74,72,71,72,0,78,78,0,57,75,63
77,21,54,76,75,68,76,74,0,72,79,75,0,0,0,0,0,0,68,0,63,0,71,0,58,0,74,68,70,72,0,78,68,0,68,71,65
87,23,66,73,72,59,69,60,0,65,74,75,0,0,0,0,0,0,63,0,77,0,72,0,72,0,74,71,62,79,0,88,85,0,79,59,75
81,25,55,69,77,67,61,55,0,55,62,74,0,0,0,0,0,0,70,0,71,0,77,0,77,0,74,75,67,81,0,78,61,0,78,51,76
53,25,52,67,74,58,73,74,0,63,63,73,0,0,0,0,0,0,76,0,62,0,72,0,76,0,74,67,71,86,0,56,60,0,88,65,77
71,24,79,63,74,57,74,65,0,54,70,73,0,0,0,0,0,0,79,0,75,0,65,0,72,0,74,73,64,77,0,75,73,0,75,61,75
66,22,30,69,77,42,74,62,0,72,66,74,0,0,0,0,0,0,78,0,44,0,70,0,67,0,74,74,62,70,0,65,72,0,84,51,66
77,22,69,63,75,54,70,54,0,52,62,77,0,0,0,0,0,0,78,0,77,0,65,0,65,0,74,70,66,78,0,69,69,0,83,61,69
75,24,43,76,82,66,69,54,0,42,75,76,0,0,0,0,0,0,68,0,68,0,62,0,67,0,74,74,58,71,0,75,68,0,75,52,67
85,21,45,78,72,57,79,46,0,56,77,69,0,0,0,0,0,0,64,0,82,0,58,0,68,0,74,68,68,80,0,89,65,0,83,61,55
81,23,69,80,71,72,71,66,0,77,67,80,0,0,0,0,0,0,69,0,91,0,76,0,68,0,74,64,62,85,0,77,73,0,71,58,66
78,26,81,57,79,52,73,77,0,44,71,77,0,0,0,0,0,0,70,0,55,0,44,0,54,0,74,71,56,74,0,69,69,0,90,55,57
78,21,44,75,77,63,75,64,0,49,74,76,0,0,0,0,0,0,71,0,82,0,65,0,71,0,74,65,56,73,0,79,75,0,73,49,63
65,25,72,67,77,63,74,53,0,46,70,76,0,0,0,0,0,0,76,0,69,0,71,0,77,0,74,70,62,74,0,65,72,0,82,59,75
59,27,65,55,78,48,70,76,0,62,65,77,0,0,0,0,0,0,78,0,67,0,70,0,64,0,74,68,63,75,0,64,76,0,84,62,63
85,25,63,82,76,53,61,65,0,57,74,73,0,0,0,0,0,0,70,0,78,0,63,0,66,0,74,68,66,77,0,87,90,0,79,71,63
81,24,72,70,75,64,72,65,0,43,72,75,0,0,0,0,0,0,68,0,63,0,65,0,66,0,74,68,64,78,0,79,69,0,78,49,40
73,26,80,68,73,59,69,69,0,56,72,75,0,0,0,0,0,0,67,0,65,0,72,0,66,0,74,72,68,81,0,77,79,0,81,63,73
87,23,37,78,71,70,72,59,0,46,72,74,0,0,0,0,0,0,75,0,81,0,56,0,72,0,74,78,62,72,0,89,72,0,70,56,60
84,25,61,83,78,85,73,71,0,52,74,76,0,0,0,0,0,0,57,0,73,0,64,0,64,0,74,76,71,71,0,87,67,0,63,66,65
78,25,72,76,76,81,72,69,0,61,71,78,0,0,0,0,0,0,61,0,77,0,71,0,67,0,74,73,68,77,0,77,68,0,74,62,75
76,28,63,76,72,63,76,63,0,66,75,72,0,0,0,0,0,0,70,0,67,0,68,0,61,0,74,70,72,70,0,79,69,0,76,51,69
78,24,33,78,76,71,75,48,0,70,76,74,0,0,0,0,0,0,73,0,82,0,60,0,67,0,74,61,76,72,0,81,75,0,73,66,62
87,23,57,89,67,64,78,73,0,63,80,75,0,0,0,0,0,0,64,0,80,0,70,0,72,0,74,65,66,73,0,92,76,0,72,60,64
89,22,83,75,75,55,74,66,0,69,76,67,0,0,0,0,0,0,72,0,82,0,58,0,59,0,74,72,68,69,0,87,83,0,75,61,68
61,29,47,52,78,44,72,77,0,38,59,79,0,0,0,0,0,0,79,0,74,0,69,0,63,0,74,63,63,80,0,66,69,0,83,44,68
87,25,60,87,80,87,79,70,0,55,77,74,0,0,0,0,0,0,57,0,72,0,70,0,55,0,74,74,73,72,0,79,83,0,58,65,70
77,29,72,69,75,72,69,66,0,62,71,73,0,0,0,0,0,0,66,0,61,0,70,0,66,0,74,75,62,86,0,75,69,0,74,61,69
82,26,82,79,74,77,75,76,0,68,74,75,0,0,0,0,0,0,70,0,87,0,69,0,69,0,74,69,69,73,0,85,78,0,66,78,68
92,24,64,89,71,73,74,62,0,50,74,72,0,0,0,0,0,0,60,0,90,0,64,0,56,0,74,72,62,85,0,94,67,0,71,38,64
80,26,63,74,75,74,68,68,0,72,71,77,0,0,0,0,0,0,72,0,74,0,74,0,69,0,74,70,68,80,0,80,78,0,60,64,65
71,29,55,69,76,55,75,72,0,68,71,75,0,0,0,0,0,0,72,0,66,0,64,0,74,0,74,72,58,76,0,74,70,0,71,56,66
79,25,54,74,77,73,74,64,0,69,72,79,0,0,0,0,0,0,64,0,62,0,64,0,69,0,74,73,69,73,0,79,67,0,62,65,75
85,24,60,70,78,69,73,70,0,68,71,77,0,0,0,0,0,0,66,0,77,0,67,0,72,0,74,68,67,68,0,82,71,0,76,65,70
82,29,71,72,71,70,74,68,0,46,75,71,0,0,0,0,0,0,70,0,73,0,69,0,66,0,74,67,69,79,0,81,69,0,85,56,73
93,25,56,79,74,83,75,77,0,49,75,73,0,0,0,0,0,0,66,0,90,0,64,0,65,0,74,64,68,74,0,92,73,0,65,72,65
77,28,60,77,73,66,76,70,0,70,75,75,0,0,0,0,0,0,70,0,68,0,73,0,72,0,74,68,72,76,0,78,70,0,68,65,72
75,24,71,72,76,66,69,67,0,67,70,74,0,0,0,0,0,0,68,0,76,0,68,0,62,0,74,73,71,80,0,76,72,0,76,68,71
78,26,60,79,75,71,73,65,0,66,75,71,0,0,0,0,0,0,63,0,71,0,73,0,60,0,74,69,73,78,0,81,71,0,73,72,58
66,25,80,64,68,57,72,69,0,60,71,73,0,0,0,0,0,0,77,0,75,0,72,0,66,0,74,74,69,77,0,76,76,0,81,65,75
74,25,54,74,78,65,73,55,0,50,65,77,0,0,0,0,0,0,67,0,69,0,71,0,72,0,74,76,65,74,0,72,56,0,67,62,71
85,26,46,82,76,65,72,71,0,64,74,73,0,0,0,0,0,0,68,0,77,0,69,0,66,0,74,70,65,70,0,84,70,0,74,60,66
62,25,71,51,75,50,69,69,0,63,66,76,0,0,0,0,0,0,75,0,62,0,71,0,74,0,74,68,64,80,0,68,72,0,85,47,63
69,23,69,57,68,53,73,65,0,53,68,76,0,0,0,0,0,0,74,0,70,0,69,0,75,0,74,72,63,79,0,73,74,0,84,60,62
64,31,79,57,78,49,68,56,0,56,64,75,0,0,0,0,0,0,82,0,66,0,74,0,80,0,74,75,66,79,0,60,77,0,81,56,64
72,25,79,72,73,68,76,70,0,67,73,73,0,0,0,0,0,0,74,0,70,0,70,0,75,0,74,67,69,78,0,75,70,0,76,65,67
49,30,52,34,73,51,69,62,0,57,68,80,0,0,0,0,0,0,84,0,55,0,76,0,64,0,74,69,62,76,0,55,63,0,89,50,63
68,28,66,57,74,50,70,46,0,50,65,75,0,0,0,0,0,0,84,0,81,0,68,0,66,0,74,64,61,76,0,76,74,0,90,42,67
72,27,36,68,75,48,73,64,0,60,63,71,0,0,0,0,0,0,82,0,82,0,70,0,66,0,74,74,69,74,0,65,56,0,84,56,69
79,32,62,85,73,84,77,69,0,69,74,76,0,0,0,0,0,0,73,0,84,0,72,0,81,0,74,71,66,74,0,76,66,0,56,66,75
46,29,74,62,75,59,73,73,0,58,70,73,0,0,0,0,0,0,81,0,64,0,64,0,76,0,74,75,72,82,0,49,62,0,87,65,68
65,28,51,62,79,71,74,71,0,73,70,78,0,0,0,0,0,0,72,0,71,0,68,0,80,0,74,75,68,69,0,64,66,0,74,69,77
71,29,49,72,73,68,74,71,0,69,70,72,0,0,0,0,0,0,74,0,73,0,72,0,76,0,74,72,69,75,0,75,70,0,77,68,73
74,28,54,82,70,75,73,61,0,59,72,71,0,0,0,0,0,0,87,0,78,0,64,0,70,0,74,63,71,81,0,69,54,0,62,64,83
69,27,71,57,76,60,70,68,0,56,68,76,0,0,0,0,0,0,77,0,65,0,75,0,78,0,74,72,64,77,0,67,68,0,80,68,70
72,29,54,71,74,74,73,76,0,48,65,76,0,0,0,0,0,0,74,0,74,0,67,0,72,0,74,75,70,75,0,71,69,0,73,69,67
77,27,72,63,73,70,76,74,0,61,64,77,0,0,0,0,0,0,74,0,79,0,61,0,71,0,74,75,58,73,0,79,76,0,77,48,69
67,34,59,68,83,67,73,84,0,68,71,73,0,0,0,0,0,0,80,0,76,0,69,0,68,0,74,68,73,71,0,69,75,0,70,74,69
58,31,54,71,80,60,76,66,0,54,75,75,0,0,0,0,0,0,78,0,80,0,66,0,61,0,74,73,72,70,0,51,52,0,83,69,69
78,29,66,64,77,60,72,68,0,62,70,74,0,0,0,0,0,0,74,0,70,0,79,0,77,0,74,70,35,81,0,86,74,0,74,66,69
55,33,74,59,80,74,70,77,0,57,63,77,0,0,0,0,0,0,81,0,83,0,69,0,75,0,74,74,65,75,0,54,63,0,79,68,70
66,28,73,56,73,44,69,70,0,31,75,72,0,0,0,0,0,0,72,0,56,0,71,0,65,0,74,75,69,77,0,76,69,0,87,68,71
64,35,48,68,79,70,74,76,0,66,72,78,0,0,0,0,0,0,76,0,82,0,50,0,72,0,74,68,68,76,0,68,68,0,76,60,66
54,30,74,56,76,57,70,72,0,54,68,75,0,0,0,0,0,0,84,0,73,0,62,0,68,0,74,75,69,76,0,54,68,0,87,61,72
67,30,73,63,76,68,70,71,0,59,66,74,0,0,0,0,0,0,77,0,70,0,68,0,63,0,74,79,64,76,0,70,67,0,68,65,67
75,31,90,80,78,77,70,73,0,60,71,75,0,0,0,0,0,0,73,0,86,0,52,0,75,0,74,74,66,72,0,73,74,0,81,69,63
59,34,62,62,80,61,68,75,0,61,65,78,0,0,0,0,0,0,79,0,80,0,68,0,73,0,74,71,63,79,0,57,68,0,78,63,74
71,30,68,77,78,84,77,76,0,75,71,76,0,0,0,0,0,0,62,0,59,0,74,0,74,0,74,72,70,78,0,73,65,0,71,76,70
81,31,40,83,74,75,78,76,0,62,80,71,0,0,0,0,0,0,61,0,72,0,70,0,71,0,74,75,70,75,0,78,74,0,64,66,66
46,36,72,50,86,52,65,70,0,54,58,83,0,0,0,0,0,0,81,0,74,0,70,0,78,0,74,87,58,74,0,32,33,0,75,57,70
68,32,56,69,75,64,70,78,0,53,69,76,0,0,0,0,0,0,78,0,72,0,68,0,73,0,74,69,69,77,0,67,63,0,76,68,74
